source,target,weight
Astolfo Dutra,Santa Bárbara do Tugúrio,90
Lagoa Dourada,Ouro Branco,80
Governador Valadares,Salto da Divisa,530
Almenara,Nova Era,585
Itambacuri,Juiz de Fora,580
Pará de Minas,Perdigão,70
Buenópolis,Monte Azul,390
Engenheiro Caldas,Teófilo Otoni,190
Capelinha,Carbonita,125
Congonhas,Dores de Campos,125
Belo Horizonte,Itapecerica,185
Lavras,Santo Antônio do Amparo,60
Araxá,Rio Paranaíba,180
Buenópolis,Mato Verde,360
Carbonita,Paraopeba,300
Araguari,Unaí,590
João Monlevade,Mantena,350
Presidente Kubitschek,Sete Lagoas,225
Caxambu,Paraguaçu,165
Ipatinga,Olhos-d'Água,480
Igarapé,Itaguara,50
Inconfidentes,Pouso Alegre,50
João Pinheiro,Vazante,150
Araújos,Moema,45
Belo Horizonte,Boa Esperança,270
Iraí de Minas,Uberaba,90
Janaúba,Monte Azul,90
Belo Horizonte,Conceição do Pará,135
Capelinha,São Gonçalo do Rio Preto,165
Dona Eusébia,Muriaé,105
Capinópolis,Ituiutaba,40
Durandé,Miradouro,150
Guanhães,Ipatinga,150
Buenópolis,Taiobeiras,390
Alpercata,Caratinga,95
Belo Horizonte,Inimutaba,195
Córrego Danta,Juatuba,185
Augusto de Lima,Janaúba,300
Ponte Nova,São Domingos do Prata,120
Juiz de Fora,Uberlândia,805
Curvelo,Espinosa,540
Belo Horizonte,São Gonçalo do Sapucaí,340
Senador Modestino Gonçalves,Sete Lagoas,300
Belo Horizonte,Mirabela,435
Brasilândia de Minas,Patos de Minas,240
Mantena,Nova Era,320
Itamarandiba,Paraopeba,330
Alpercata,Juiz de Fora,450
Betim,Martinho Campos,150
Carmo do Cajuru,Juatuba,75
Itabira,São José do Jacuri,220
Belo Horizonte,Datas,270
Congonhas,Ressaquinha,70
Buenópolis,Jaíba,360
Machado,Perdões,180
Divinópolis,Oliveira,65
São Gonçalo do Rio Preto,Itamarandiba,85
Candeias,Juatuba,190
Couto de Magalhães de Minas,Paraopeba,210
Jacinto,Nova Era,630
Governador Valadares,Laranjal,340
Jequitaí,Patrocínio,390
Augusto de Lima,Francisco Sá,220
Conselheiro Lafaiete,Santos Dumont,100
Frei Inocêncio,Nova Módica,40
Itacarambi,Pedras de Maria da Cruz,80
João Monlevade,Martins Soares,180
Pará de Minas,São Gonçalo do Pará,40
Santana da Vargem,Três Pontas,20
Bocaiúva,Espinosa,325
Almenara,Salto da Divisa,120
Corinto,Várzea da Palma,95
Periquito,Resplendor,185
Belo Horizonte,São José do Jacuri,335
Itambacuri,Periquito,150
Teixeiras,Visconde do Rio Branco,50
Belo Horizonte,Iapu,255
Campanário,Coronel Fabriciano,190
Lagoa da Prata,Pará de Minas,125
Belo Horizonte,Santa Maria de Itabira,140
Paraguaçu,Santo Antônio do Amparo,170
Curvelo,Minas Novas,355
Capelinha,Senador Modestino Gonçalves,135
Belo Horizonte,Moeda,60
Cruzília,São Vicente de Minas,60
Frei Inocêncio,Padre Paraíso,195
Inhaúma,Pequi,60
Materlândia,Sabinópolis,30
Santa Rita de Minas,Ubaporanga,30
Augusto de Lima,Brasília de Minas,235
Almenara,Coronel Fabriciano,520
Piranguinho,São Gonçalo do Sapucaí,115
Paraopeba,Senador Modestino Gonçalves,270
Buritis,João Pinheiro,350
João Monlevade,Periquito,150
Jequitaí,Patos de Minas,330
Ponte Nova,Santa Rita de Minas,170
Capitólio,Muzambinho,195
Conselheiro Lafaiete,Laranjal,270
Belo Horizonte,João Pinheiro,360
Betim,Piracema,90
Itambacuri,Salto da Divisa,420
Barbacena,Muriaé,240
Andrelândia,Madre de Deus de Minas,50
Nova Era,Resplendor,300
Minas Novas,Paraopeba,435
Belo Horizonte,São Pedro do Suaçuí,320
Frutal,Iturama,145
Ibiá,Juiz de Fora,565
Braúnas,Guanhães,85
Betim,Moema,145
Alfenas,Baependi,200
Bonfinópolis de Minas,Brasilândia de Minas,60
Rio Casca,Simonésia,120
Além Paraíba,Barbacena,225
Jacinto,João Monlevade,655
Arinos,Urucuia,35
Francisco Sá,Grão Mogol,70
Raul Soares,Rio Casca,35
Araçuaí,Gouveia,360
Carbonita,Sete Lagoas,330
Iguatama,São João del Rei,270
Carlos Chagas,Ipatinga,335
Abre Campo,Santa Rita de Minas,100
Itabira,Itamarandiba,300
Abre Campo,Caratinga,110
Catuji,Jequitinhonha,120
Belo Horizonte,Campestre,430
Alfenas,Belo Horizonte,355
Corinto,Francisco Sá,255
Nova Ponte,Paracatu,360
Buenópolis,Janaúba,270
Campanário,João Monlevade,280
Além Paraíba,Paiva,175
Buenópolis,Espinosa,420
Mirabela,Paraopeba,325
Bambuí,Medeiros,40
Bom Jardim de Minas,Lima Duarte,50
Camanducaia,Itapeva,10
Campina Verde,Comendador Gomes,90
Caratinga,Santa Rita de Minas,10
Coimbra,Viçosa,20
Engenheiro Caldas,Sobrália,10
Inhapim,Ubaporanga,10
Itabirinha,Mendes Pimentel,30
Itueta,Resplendor,10
Jesuânia,Lambari,10
Juatuba,Maravilhas,90
Juatuba,Tapiraí,200
Maripá de Minas,Recreio,80
Curvelo,Taiobeiras,480
Cássia,Formiga,170
Buritis,Riachinho,145
Iguatama,Uberaba,310
João Monlevade,Lajinha,200
Belo Horizonte,Divino das Laranjeiras,385
Frei Inocêncio,Poté,140
Araçuaí,Governador Valadares,360
Astolfo Dutra,Muriaé,120
Itaguara,São Joaquim de Bicas,55
Campo Florido,Planura,50
Nova Serrana,Perdões,150
Patrocínio,Rio Paranaíba,120
João Monlevade,Padre Paraíso,430
Minas Novas,Presidente Juscelino,305
Carbonita,Diamantina,130
Governador Valadares,Malacacheta,225
Curvelo,Mato Verde,470
Caratinga,Ponte Nova,180
Jequitinhonha,Padre Paraíso,100
Manhuaçu,Rio Casca,90
Pedralva,Piranguinho,25
Juatuba,Passos,280
Itabira,Juiz de Fora,460
Inhapim,Leopoldina,270
Caratinga,Muriaé,180
Medina,Montes Claros,310
Formiga,São João del Rei,220
Bambuí,Betim,235
Governador Valadares,Leopoldina,340
Aiuruoca,Alfenas,230
Araçaí,Sete Lagoas,40
Rio Pomba,São João Nepomuceno,75
Lagoa Formosa,Monte Carmelo,215
Buritis,Sete Lagoas,660
Barão de Cocais,Timóteo,130
Couto de Magalhães de Minas,Sete Lagoas,255
Cruzeiro da Fortaleza,Patos de Minas,60
José Raydan,Santa Maria de Itabira,195
São Francisco do Glória,Vieiras,15
Engenheiro Caldas,Juiz de Fora,415
Belo Horizonte,Felixlândia,155
Belo Horizonte,Dom Cavati,270
Poços de Caldas,Santo Antônio do Amparo,290
Couto de Magalhães de Minas,Minas Novas,180
Belo Horizonte,Carangola,345
Antônio Carlos,Bias Fortes,50
Corinto,Sete Lagoas,150
Lagamar,Presidente Olegário,60
Madre de Deus de Minas,Minduri,50
Caratinga,Carlos Chagas,360
Rio Casca,Santa Rita de Minas,125
Nova Era,Padre Paraíso,380
Araçaí,Prudente de Morais,55
Araxá,Ipatinga,570
Abaeté,Nova Serrana,120
Dom Cavati,Inhapim,20
Oliveira,Passa Tempo,60
Juiz de Fora,Nova Ponte,720
Engenheiro Caldas,Leopoldina,315
Caratinga,Governador Valadares,110
Belo Horizonte,Resplendor,450
Luz,Santa Rosa da Serra,90
Periquito,Teófilo Otoni,180
Ponte Nova,Tocantins,120
Monte Carmelo,Nova Serrana,370
Fervedouro,Juiz de Fora,220
Pedra Azul,Timóteo,490
Aiuruoca,Bom Jardim de Minas,75
Bocaiúva,Couto de Magalhães de Minas,150
Cantagalo,Peçanha,10
Sete Lagoas,Taiobeiras,570
Betim,Candeias,205
Belo Horizonte,Dom Silvério,180
Belo Horizonte,São Geraldo,260
Bom Despacho,Três Marias,220
Juiz de Fora,Lima Duarte,55
Couto de Magalhães de Minas,Curvelo,170
Augusto de Lima,Taiobeiras,420
Congonhas,Tocantins,180
Arantina,Juiz de Fora,120
Caratinga,Rio Casca,135
Inhapim,Laranjal,240
Barbacena,Visconde do Rio Branco,140
Belo Horizonte,Dores do Indaiá,235
Cláudio,Itaguara,40
Juiz de Fora,São João del Rei,160
Martins Soares,Mutum,80
Pimenta,São Sebastião do Paraíso,160
Itaobim,Montes Claros,345
Diamantina,Perdões,455
Betim,Córrego Danta,200
Belo Horizonte,Central de Minas,415
Divino,Rio Casca,120
Belo Horizonte,Tiradentes,235
Corinto,Engenheiro Navarro,135
Inhapim,Ponto dos Volantes,358
Dom Cavati,Juiz de Fora,390
Curvelo,Várzea da Palma,140
Betim,Dores do Indaiá,205
Bicas,Inhapim,325
Belo Horizonte,Campos Gerais,305
Iturama,Prata,165
Betim,Lagoa da Prata,170
Bom Despacho,Santa Juliana,319
Belo Horizonte,Divino,315
Belo Horizonte,Senhora do Porto,220
Guarda-Mor,Uberlândia,300
Ipatinga,Pedra Azul,470
Almenara,Naque,455
Arantina,Olaria,45
Arapuá,São Gotardo,50
Baependi,Três Corações,95
Campos Altos,Pará de Minas,180
Caratinga,Santa Bárbara do Leste,20
Diamantina,Inimutaba,120
Engenheiro Caldas,Governador Valadares,45
Inhapim,Tarumirim,50
Itacarambi,Mirabela,150
Guarda-Mor,Uberaba,360
Medeiros,Nova Serrana,180
Dom Cavati,Itaobim,315
Elói Mendes,Itaguara,215
Barbacena,Guiricema,150
Leopoldina,Miradouro,90
Belo Horizonte,Lagoa Dourada,145
Belo Horizonte,Itaú de Minas,335
Araguari,Ibiá,250
Medina,Timóteo,440
Belo Horizonte,São João do Manteninha,435
Curvelo,Monte Azul,490
Itaguara,Poços de Caldas,350
João Pinheiro,Patos de Minas,150
Conselheiro Pena,Nova Era,255
João Monlevade,Manhuaçu,160
Nova Serrana,Pompéu,120
Itambacuri,João Monlevade,300
Ipatinga,Ouro Branco,350
Mercês,São João Nepomuceno,100
Betim,Tapiraí,215
Coronel Pacheco,Tabuleiro,30
Guaranésia,São Pedro da União,30
Carmo da Cachoeira,Três Pontas,105
Barroso,Congonhas,110
Belo Horizonte,Indaiabira,680
Divinópolis,São João del Rei,160
Barroso,Belo Horizonte,205
Buenópolis,Porteirinha,300
Conquista,Sacramento,25
Paracatu,Vazante,120
Igarapé,Ritápolis,140
Igarapé,São Tiago,140
Pirapora,Uberaba,480
Capitão Enéas,Curvelo,300
Nanuque,Periquito,330
Cana Verde,Igarapé,170
Belo Horizonte,Ubaporanga,280
Campestre,Santo Antônio do Amparo,240
Jaíba,Matias Cardoso,60
Ipatinga,Medina,420
Dom Cavati,Frei Inocêncio,105
Campos Altos,Nova Serrana,140
Congonhas,Rio Pomba,155
Belo Horizonte,Conselheiro Pena,390
Betim,Conceição do Pará,100
Iturama,São Francisco de Sales,50
Corinto,Janaúba,330
Araçaí,Matozinhos,65
Coronel Fabriciano,Pedra Azul,480
Ibiá,Perdizes,120
Ibiá,São Gotardo,60
Rio Paranaíba,Uberaba,270
Mirabela,São João da Ponte,45
Dom Cavati,Muriaé,220
Cristiano Otoni,São João del Rei,100
Belo Horizonte,Ibiá,250
Ipatinga,São João Evangelista,170
Frei Inocêncio,Jequitinhonha,310
Araújos,Igaratinga,70
Carmópolis de Minas,Paraguaçu,210
Corinto,Perdões,415
Ouro Preto,Rio Casca,125
Lagamar,Patos de Minas,90
Belo Horizonte,Rio Pomba,235
Joaquim Felício,Porteirinha,295
Divinópolis,Nova Serrana,40
Ipaba,Medina,400
Poços de Caldas,Pouso Alegre,120
Medeiros,Tapiraí,65
Galiléia,Naque,90
Carmo da Mata,Divinópolis,50
Divinolândia de Minas,Ipatinga,120
Monte Alegre de Minas,Uberaba,180
Jequitinhonha,João Monlevade,540
Astolfo Dutra,Belo Horizonte,280
Frei Inocêncio,João Monlevade,230
Carbonita,Datas,160
Bambuí,Belo Horizonte,260
Patrocínio,Serra do Salitre,45
Aiuruoca,Elói Mendes,200
João Monlevade,Resplendor,310
Cambuquira,Lima Duarte,210
Belo Horizonte,Pouso Alegre,385
Gouveia,Minas Novas,250
Conselheiro Pena,João Monlevade,280
Couto de Magalhães de Minas,Turmalina,150
Lassance,Paraopeba,160
Abaeté,Betim,180
Governador Valadares,Pedra Azul,375
Betim,Luz,165
Abadia dos Dourados,Araguari,130
Águas Formosas,Crisólita,20
Belo Horizonte,Carmo do Cajuru,120
Carlos Chagas,Nova Era,380
Janaúba,Joaquim Felício,255
Augusto de Lima,Luislândia,245
Araguari,Patrocínio,155
Curvelo,Engenheiro Navarro,180
Carmo do Paranaíba,Luz,140
Barbacena,Ubá,120
Itaguara,Paraguaçu,230
Itaobim,Nova Era,450
Belo Horizonte,Itabirito,55
Belo Horizonte,Pedra do Indaiá,155
Luz,São Gotardo,100
Belo Horizonte,Córrego Danta,225
Mirabela,Sete Lagoas,350
Iguatama,Pedrinópolis,164
Iguatama,Santa Juliana,164
Belo Horizonte,Jeceaba,115
Três Marias,Urucuia,360
Buenópolis,Engenheiro Navarro,70
Lassance,Várzea da Palma,35
Nova Era,Pedra Azul,535
Curvelo,Joaquim Felício,120
Leopoldina,Muriaé,60
Porto Firme,Rio Pomba,120
Rio Pomba,Santa Bárbara do Tugúrio,50
Itambacuri,Nova Era,255
Capelinha,Senhora do Porto,205
Bandeira do Sul,Paraguaçu,90
Campina Verde,Iturama,90
Caratinga,Fervedouro,120
Areado,Conceição da Aparecida,40
Carmópolis de Minas,Elói Mendes,190
João Monlevade,Mutum,265
Juatuba,Santo Antônio do Monte,130
Lassance,Sete Lagoas,190
Belo Horizonte,Jesuânia,340
Belo Horizonte,Piumhi,225
Divinópolis,Itapecerica,60
Itajubá,Lavras,240
Nepomuceno,Santana da Vargem,30
Barbacena,Tocantins,100
Minduri,São João del Rei,110
Coronel Fabriciano,Medina,430
Araxá,Montes Claros,480
João Monlevade,Ouro Branco,240
Belo Horizonte,Paraguaçu,340
Leopoldina,Santa Bárbara do Leste,205
Belo Horizonte,Brasilândia de Minas,480
Belo Horizonte,Iguatama,225
Juatuba,Luz,145
Belo Horizonte,Durandé,310
João Monlevade,Pedra Azul,560
Campina Verde,Campo Florido,150
Juiz de Fora,São João do Manhuaçu,245
Itabira,Viçosa,270
Belo Horizonte,Tapiraí,240
Campo Florido,Prata,80
Cristiano Otoni,Dores de Campos,80
Belo Horizonte,Naque,245
Betim,Cana Verde,185
Curvelo,São Francisco,345
Ouro Branco,São Gonçalo do Rio Abaixo,210
Belo Horizonte,Lambari,330
Santa Bárbara,Timóteo,150
Governador Valadares,Padre Paraíso,225
Buenópolis,Capitão Enéas,185
Engenheiro Navarro,Montes Claros,70
Caratinga,Nanuque,400
Coluna,Santa Maria de Itabira,215
Água Comprida,Uberaba,45
Monte Alegre de Minas,Santa Vitória,110
Capelinha,São João Evangelista,140
Divinésia,Dores do Turvo,30
Betim,Carmo do Cajuru,90
Cataguases,Congonhas,210
Dores do Indaiá,Juatuba,180
Patrocínio,Uberaba,180
Ituiutaba,Uberaba,255
Alpinópolis,Alterosa,65
Iapu,Nova Era,130
Belo Horizonte,Mateus Leme,35
Campanário,Frei Inocêncio,35
Dores do Indaiá,Pará de Minas,150
Arcos,Belo Horizonte,200
Divinópolis,Pedra do Indaiá,40
Coronel Fabriciano,Itaobim,386
Araguari,Belo Horizonte,545
Corinto,Taiobeiras,440
Medina,Nova Era,485
Lassance,Prudente de Morais,200
Naque,Nova Era,110
Pirapora,Ponto Chique,115
Perdões,São João del Rei,120
Santa Maria de Itabira,São José do Jacuri,180
Brasília de Minas,Curvelo,315
Belo Horizonte,Carbonita,405
São Gotardo,Uberlândia,300
Paraopeba,Pirapora,230
Curral de Dentro,Pedra Azul,85
Nova Era,Rio Casca,85
Formiga,Perdões,90
Belo Horizonte,Leandro Ferreira,150
Gouveia,Turmalina,220
Divinópolis,Uberlândia,450
Brasilândia de Minas,Sete Lagoas,420
Alfredo Vasconcelos,Ressaquinha,10
Bom Despacho,Dores do Indaiá,80
Coronel Murta,Virgem da Lapa,40
Ponte Nova,Viçosa,40
Araxá,Tapira,60
Bambuí,Lagoa da Prata,90
Belo Horizonte,Elói Mendes,315
Cachoeira Dourada,Uberaba,300
Guiricema,Miraí,30
Lagamar,Vazante,30
Santa Rita do Sapucaí,São José do Alegre,30
Frei Inocêncio,Juiz de Fora,480
Belo Horizonte,Formiga,185
Pirapora,Sete Lagoas,260
Coronel Fabriciano,Teófilo Otoni,225
Pará de Minas,Patrocínio,300
Belo Horizonte,Serro,315
Belo Horizonte,São Brás do Suaçuí,100
Belo Horizonte,Jaíba,600
Juiz de Fora,Ouro Branco,185
Patrocínio,Pirapora,300
Carmópolis de Minas,Santana da Vargem,140
Diamantina,Minas Novas,210
Alpercata,Frei Inocêncio,55
Oliveira,São Tiago,50
Curvelo,Luislândia,325
Arinos,Bonfinópolis de Minas,90
Bonfinópolis de Minas,Felixlândia,180
Corinto,Pirapora,135
Divinópolis,Lagoa da Prata,90
Ibiá,Uberaba,180
Caxambu,São João del Rei,170
Comendador Gomes,Uberlândia,150
Araxá,Santa Juliana,80
Pará de Minas,São Gotardo,200
Sete Lagoas,Várzea da Palma,220
Bom Despacho,Juatuba,105
Guimarânia,Patrocínio,25
Curvelo,Pirapora,180
Frei Inocêncio,Itambacuri,60
Augusto de Lima,Capitão Enéas,210
Muriaé,Santa Bárbara do Leste,145
Belo Horizonte,Tocantins,260
Belo Horizonte,Juiz de Fora,255
Coronel Fabriciano,João Monlevade,85
Almenara,Frei Inocêncio,350
Governador Valadares,Itambacuri,80
Abre Campo,Rio Casca,25
Governador Valadares,Jequitinhonha,340
Belo Horizonte,Gouveia,240
Ibiaí,São Francisco,160
Córrego Danta,São Gotardo,90
Itamarandiba,Veredinha,110
Córrego Danta,Dores do Indaiá,65
Bicas,Caratinga,285
Borda da Mata,Inconfidentes,20
Carmo do Paranaíba,Lagoa Formosa,40
Ferros,Santa Maria de Itabira,40
Miradouro,São Francisco do Glória,20
São Gonçalo do Rio Preto,Veredinha,195
Engenheiro Caldas,Muriaé,245
Bonfinópolis de Minas,João Pinheiro,150
Bom Jesus do Galho,São Pedro dos Ferros,55
Três Corações,Varginha,35
Conselheiro Lafaiete,Tocantins,155
Belo Horizonte,Ubá,275
Patrocínio,São Gotardo,150
Belo Horizonte,Itabira,105
Campo Belo,Carmópolis de Minas,110
Brasília de Minas,Corinto,265
Salinas,Sete Lagoas,510
Pará de Minas,Uberlândia,440
Jequitaí,Uberlândia,510
Belo Horizonte,Manhuaçu,300
Carmópolis de Minas,Varginha,170
Bocaiúva,Itamarandiba,200
Ouro Branco,Timóteo,320
Arapuá,Patos de Minas,85
Alagoa,Itamonte,60
Almenara,Mata Verde,60
Araçuaí,Berilo,60
Araçuaí,José Gonçalves de Minas,90
Arapuá,Lagoa Formosa,60
Barão de Cocais,São Gonçalo do Rio Abaixo,30
Barbacena,Bias Fortes,60
Buritis,Felixlândia,540
Canápolis,Centralina,30
Cristiano Otoni,Ressaquinha,30
Espinosa,Mamonas,30
Frei Inocêncio,Governador Valadares,30
Grupiara,Uberlândia,90
Itutinga,Santos Dumont,150
José Gonçalves de Minas,Virgem da Lapa,60
Juatuba,Pará de Minas,30
Lavras,Três Marias,360
Mamonas,Monte Azul,30
Martinho Campos,Pompéu,30
Martinho Campos,Três Marias,180
São Gonçalo do Abaeté,Varjão de Minas,30
Santa Maria de Itabira,São João Evangelista,130
Belo Horizonte,Sabinópolis,255
Alvorada de Minas,Lagoa Santa,180
Itajubá,Três Corações,165
João Monlevade,Medina,505
Bambuí,Nova Serrana,135
Leandro Ferreira,Pitangui,40
Conselheiro Lafaiete,Rio Pomba,130
Juiz de Fora,Santa Bárbara do Leste,305
Capitólio,Monte Belo,150
Belo Horizonte,Passos,315
Bocaiúva,Diamantina,180
Belo Horizonte,Piracema,115
Barbacena,Itutinga,110
Uberaba,Vazante,340
Araçuaí,Coronel Fabriciano,470
Arinos,Unaí,140
Aiuruoca,Varginha,160
Bela Vista de Minas,Belo Horizonte,125
Aiuruoca,Paraguaçu,215
Bicas,Juiz de Fora,45
Engenheiro Navarro,Mirabela,135
Coromandel,Monte Carmelo,52
Arcos,Juatuba,150
Lavras,Piranguinho,225
Itaguara,Santana da Vargem,160
Diamantina,José Gonçalves de Minas,220
Datas,Minas Novas,240
Guarda-Mor,Patrocínio,170
Igarapé,Passa Tempo,90
Boa Esperança,Guapé,60
Frei Gaspar,Ouro Verde de Minas,20
Madre de Deus de Minas,Piedade do Rio Grande,20
Belo Horizonte,Matias Cardoso,650
Alfenas,Caxambu,180
Araguari,Nova Serrana,420
Nova Era,Teófilo Otoni,285
Francisco Sá,Paraopeba,330
Curvelo,Pedro Leopoldo,130
Belo Horizonte,Poços de Caldas,450
Fervedouro,Santa Bárbara do Leste,95
Belo Horizonte,Lagoa Formosa,355
Betim,São Gonçalo do Pará,85
Pedrinópolis,Uberaba,110
Campanha,São Gonçalo do Sapucaí,30
Cruzília,São João del Rei,140
Datas,Sete Lagoas,185
Bicas,Santa Bárbara do Leste,260
Frei Inocêncio,Nova Era,195
Bocaiúva,Januária,210
São José do Alegre,São Lourenço,70
Baependi,São João del Rei,160
Belo Horizonte,Oliveira,160
Araçuaí,Paraopeba,465
Córrego Danta,Luz,30
Nova Era,São Gonçalo do Rio Abaixo,45
Santo Antônio do Amparo,Varginha,120
Itaúna,Pimenta,130
Bocaiúva,Lontra,150
Cruzília,Madre de Deus de Minas,80
Belo Horizonte,Campanário,365
Ipatinga,Padre Paraíso,305
Belo Horizonte,Buritis,700
Lavras,Santa Rita do Sapucaí,190
Senador Modestino Gonçalves,Veredinha,165
Carlos Chagas,João Monlevade,410
Bom Jesus do Galho,Rio Casca,75
Baependi,Madre de Deus de Minas,100
Engenheiro Caldas,Frei Inocêncio,80
Lima Duarte,Três Corações,220
Nova Ponte,Santa Juliana,40
Leopoldina,São João do Manhuaçu,145
Paracatu,Uberaba,420
Belo Horizonte,Ribeirão Vermelho,215
Araçuaí,Sete Lagoas,490
Além Paraíba,Dona Eusébia,90
Belo Horizonte,São João del Rei,180
Coronel Fabriciano,Ouro Branco,320
Buritis,Uberaba,370
Arinos,João Pinheiro,235
Capitão Enéas,Corinto,240
Belo Horizonte,Passa Tempo,135
Argirita,Leopoldina,30
Belo Horizonte,Machado,360
Lavras,Três Corações,90
Leopoldina,Recreio,30
São João Evangelista,São Pedro do Suaçuí,30
Araxá,Pará de Minas,260
Belo Horizonte,Matipó,240
Mariana,Ouro Branco,105
Araxá,Patos de Minas,140
Moema,Uberlândia,365
Coronel Fabriciano,Itinga,416
Itapagipe,Uberaba,180
Boa Esperança,Nepomuceno,50
Guanhães,Santa Maria de Itabira,100
Ipatinga,Nanuque,360
Barão de Cocais,Itabira,60
Curvelo,Janaúba,360
Governador Valadares,Juiz de Fora,430
Paraopeba,São João do Paraíso,570
Conquista,Uberaba,60
Ipanema,Manhuaçu,80
Luz,Uberaba,260
Nanuque,Nova Era,430
Itaguara,Varginha,190
Bocaiúva,Sete Lagoas,270
Carangola,Fervedouro,30
Carangola,Juiz de Fora,240
Guanhães,Virginópolis,30
Lagoa Formosa,Pará de Minas,270
Ponte Nova,Teixeiras,30
Alpinópolis,Passos,45
Augusto de Lima,Buenópolis,25
Boa Esperança,Campo do Meio,50
Bom Despacho,Moema,25
Candeias,Mateus Leme,150
Carmo da Mata,São Tiago,70
Corinto,Joaquim Felício,75
Itaúna,Santo Antônio do Monte,90
João Monlevade,Naque,130
Mirabela,São Francisco,90
Carmópolis de Minas,Poços de Caldas,310
Araújos,Luz,75
Gouveia,Sete Lagoas,170
Araxá,São Gotardo,120
Belo Horizonte,Conceição do Rio Verde,320
Belo Horizonte,Diamantina,290
Paineiras,Pompéu,90
Arinos,Belo Horizonte,625
João Monlevade,Nanuque,455
Araxá,Bambuí,150
Aiuruoca,São João del Rei,180
Alpinópolis,Capitólio,60
Romaria,Uberlândia,60
Machado,Poços de Caldas,90
Araçuaí,Ipatinga,445
Cristina,São José do Alegre,45
Barbacena,Iguatama,300
Bom Despacho,Uberlândia,375
Juatuba,Martinho Campos,120
Juiz de Fora,Ressaquinha,105
Arcos,Betim,165
Galiléia,Nova Era,220
Além Paraíba,Mercês,155
Curvelo,Presidente Kubitschek,120
Itacarambi,Japonvar,120
Matipó,Ponte Nova,90
Nova Ponte,Pedrinópolis,60
Montes Claros,Sete Lagoas,310
Belo Horizonte,Campo Belo,190
Belo Horizonte,Carmo do Paranaíba,325
Águas Formosas,Machacalis,25
Mariana,São Gonçalo do Rio Abaixo,100
Perdigão,Pitangui,50
Pirajuba,Planura,25
Bambuí,Pará de Minas,170
Belo Horizonte,Santo Antônio do Monte,170
Bambuí,São João del Rei,285
Ipatinga,Nova Era,70
Belo Horizonte,Santa Bárbara do Tugúrio,190
Governador Valadares,Periquito,45
Betim,Passa Tempo,105
Pimenta,Piumhi,20
Presidente Olegário,Vazante,80
Belo Horizonte,Rio Paranaíba,280
Caratinga,Laranjal,200
Governador Valadares,Sobrália,55
Belo Horizonte,Bom Despacho,150
Paraopeba,Virgem da Lapa,425
Corinto,Luislândia,275
Belo Horizonte,Riachinho,555
Estrela do Sul,Ibiá,175
Coromandel,Patrocínio,70
Araxá,Ituiutaba,300
Juatuba,Piumhi,175
Pedrinópolis,Uberlândia,120
Belo Horizonte,Corinto,200
Arinos,Sete Lagoas,540
Durandé,Reduto,45
Guimarânia,Patos de Minas,45
Pequeri,Santana do Deserto,30
Laranjal,Santa Bárbara do Leste,175
Galiléia,João Monlevade,245
Areado,Perdões,225
Carmópolis de Minas,São Joaquim de Bicas,70
Barão de Cocais,Ouro Branco,180
Espinosa,Paraopeba,525
Belo Horizonte,Pratápolis,355
Frutal,Uberlândia,180
Além Paraíba,Rio Pomba,130
Datas,Paraopeba,155
Carmo da Cachoeira,Pouso Alegre,140
Curvelo,Porteirinha,390
Curvelo,Serro,150
Betim,Formiga,150
Prata,Uberaba,150
Laranjal,Miradouro,60
Presidente Olegário,Unaí,240
Uberaba,Uberlândia,100
Carmo da Cachoeira,Varginha,70
Juatuba,Pitangui,70
Espinosa,Sete Lagoas,550
Presidente Juscelino,Sete Lagoas,125
Juatuba,São Gonçalo do Pará,65
Diamantina,Sete Lagoas,200
Alterosa,Capitólio,120
Iguatama,Lagoa da Prata,50
Felício dos Santos,São Gonçalo do Rio Preto,20
João Monlevade,São Gonçalo do Rio Abaixo,20
Morada Nova de Minas,Paraopeba,160
Viçosa,Visconde do Rio Branco,40
Juatuba,Pimenta,155
Barbacena,Santa Bárbara do Tugúrio,30
Araxá,Oliveira,310
Itacarambi,Lontra,110
Ipatinga,Ponto dos Volantes,335
Belo Horizonte,Nova Ponte,445
Engenheiro Navarro,Paraopeba,210
Araújos,Dores do Indaiá,105
Itapecerica,Itaúna,85
Muriaé,São João do Manhuaçu,85
Pará de Minas,Patos de Minas,285
Conceição das Alagoas,Frutal,75
Coronel Fabriciano,Nova Era,50
Nova Serrana,Uberaba,330
Paraopeba,Pompéu,65
Governador Valadares,Ponto dos Volantes,228
Entre Rios de Minas,Prados,55
Belo Horizonte,Muriaé,310
Nova Serrana,Tapiraí,115
Belo Horizonte,Pompéu,160
Belo Horizonte,Lassance,250
Joaquim Felício,Sete Lagoas,195
Coronel Fabriciano,Periquito,60
Governador Valadares,Naque,60
Juiz de Fora,Leopoldina,90
Patos de Minas,Serra do Salitre,75
Congonhas,Leopoldina,220
Belo Horizonte,Itinga,590
Patos de Minas,Pirapora,235
Betim,Santo Antônio do Monte,140
Passos,Piumhi,70
Campina Verde,Uberlândia,150
Coronel Fabriciano,Itambacuri,195
Janaúba,Paraopeba,390
Montes Claros,Patos de Minas,390
Almenara,Catuji,150
Campestre,Machado,45
Divinópolis,Três Marias,230
Iraí de Minas,Patos de Minas,115
Belo Horizonte,Carmo da Cachoeira,235
Uberaba,Varjão de Minas,360
Janaúba,Sete Lagoas,415
