@RELATION info_dengue

@ATTRIBUTE casos      NUMERIC
@ATTRIBUTE p_rt1      NUMERIC
@ATTRIBUTE p_inc100k  NUMERIC
@ATTRIBUTE nivel      {1,2,3,4}

@DATA
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
3,0.978987,102.98700000000001,1
0,0.0,0.0,1
3,0.83176,102.98700000000001,1
1,0.35540700000000003,34.3289,1
1,0.338242,34.3289,1
3,0.772098,102.98700000000001,1
8,0.9848680000000001,308.96,1
8,0.961254,377.61800000000005,1
7,0.813228,377.61800000000005,4
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
1,0.944159,23.6016,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9346479999999999,23.6016,1
0,0.0,0.0,1
2,0.884323,47.2032,1
7,0.9868520000000001,165.21099999999998,1
2,0.386984,47.2032,1
0,0.0,0.0,1
6,0.8580139999999999,141.61,1
4,0.685062,94.4064,1
16,0.998396,424.829,1
18,0.9896940000000001,495.634,4
12,0.537148,330.42199999999997,4
25,0.985806,778.8530000000001,4
9,0.0772262,283.219,4
25,0.997656,1085.67,4
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,16.129,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,16.129,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.891437,16.129,1
1,0.794197,16.129,1
2,0.8217639999999999,32.2581,1
2,0.695623,32.2581,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.799403,32.2581,1
3,0.8891530000000001,48.3871,1
12,0.998116,209.67700000000002,1
13,0.982467,241.935,4
24,0.9991110000000001,500.0,4
22,0.9754780000000001,516.129,4
20,0.912711,580.645,4
2,0.8482040000000001,26.8637,1
1,0.511178,13.4318,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9432440000000001,13.4318,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,13.4318,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.965335,26.8637,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.841659,13.4318,1
1,0.786197,13.4318,1
1,0.6360239999999999,13.4318,1
0,0.0,0.0,1
4,0.939261,53.7273,1
8,0.982,107.455,1
1,0.0953312,13.4318,1
8,0.8478129999999999,107.455,1
19,0.998549,282.069,1
10,0.6358229999999999,147.75,4
12,0.6572939999999999,201.47799999999998,4
11,0.571259,201.47799999999998,4
10,0.683453,228.34099999999998,4
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
1,0.944159,18.8111,1
16,0.999964,319.789,1
20,0.9991270000000001,413.845,4
9,0.265106,169.3,2
5,0.0160358,94.0557,2
9,0.363686,188.111,2
1,0.00321245,18.8111,2
30,1.0,827.69,2
0,0.0,0.0,2
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
2,0.965335,25.6016,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,12.8008,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.802279,12.8008,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.9463030000000001,25.6016,1
0,0.0,0.0,1
4,0.937717,51.2033,1
3,0.754069,38.4025,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,12.8008,1
0,0.0,0.0,1
5,0.980931,64.0041,1
4,0.849281,51.2033,1
3,0.51168,38.4025,2
11,0.9680040000000001,140.809,2
20,0.9966079999999999,256.01599999999996,4
7,0.224161,89.6057,2
15,0.690642,192.012,2
4,0.019006400000000003,51.2033,2
24,0.989159,320.02,2
91,1.0,1305.68,4
35,0.553905,499.23199999999997,4
53,0.726118,780.85,4
65,0.9476829999999999,1011.26,4
35,0.04257709999999999,550.435,4
31,0.0360286,524.8340000000001,4
45,0.8861680000000001,857.655,4
35,0.879484,832.053,4
0,0.0,0.0,1
1,0.9441219999999999,42.7533,1
0,0.0,0.0,1
2,0.884338,85.5066,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.840909,42.7533,1
0,0.0,0.0,1
2,0.8836709999999999,85.5066,1
0,0.0,0.0,1
3,0.875592,128.26,1
4,0.8784770000000001,171.013,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.7277819999999999,42.7533,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.8021510000000001,42.7533,1
0,0.0,0.0,1
1,0.742284,42.7533,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.943318,42.7533,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.891437,42.7533,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.965335,85.5066,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
4,0.987308,171.013,1
2,0.721626,85.5066,1
0,0.0,0.0,1
1,0.310463,42.7533,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.7834,42.7533,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.801563,42.7533,1
1,0.75745,42.7533,1
0,0.0,0.0,1
4,0.9469219999999999,171.013,1
7,0.971017,299.27299999999997,1
3,0.445795,128.26,1
7,0.836493,342.027,1
1,0.032643,42.7533,1
4,0.6561130000000001,256.52,1
0,0.0,0.0,1
1,0.823319,11.3469,1
1,0.784736,11.3469,1
2,0.8213870000000001,22.6937,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.922507,22.6937,1
1,0.667432,11.3469,1
1,0.505101,11.3469,1
0,0.0,0.0,1
1,0.567986,11.3469,1
3,0.9026790000000001,34.0406,1
1,0.42922200000000005,11.3469,1
9,0.9856090000000001,102.12200000000001,1
10,0.9515610000000001,113.469,1
17,0.979618,192.89700000000002,3
12,0.621715,136.162,4
8,0.166605,90.775,2
9,0.28121199999999996,102.12200000000001,2
6,0.16996,68.0812,2
4,0.119799,45.3875,2
3,0.13426300000000002,34.0406,1
4,0.40754,45.3875,1
4,0.5227970000000001,45.3875,1
1,0.0890984,11.3469,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,11.3469,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.9463159999999999,22.6937,1
1,0.674852,11.3469,1
2,0.73198,22.6937,1
2,0.634444,22.6937,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9441579999999999,11.3469,1
1,0.802279,11.3469,1
0,0.0,0.0,1
0,0.0,0.0,1
4,0.967609,45.3875,1
4,0.897275,45.3875,1
6,0.876017,68.0812,1
5,0.6234770000000001,56.7344,1
6,0.630793,68.0812,1
8,0.755984,90.775,1
4,0.259546,45.3875,1
6,0.49836,68.0812,1
18,0.9938290000000001,215.59099999999998,1
13,0.839208,158.856,4
22,0.9699629999999999,283.672,4
9,0.10205800000000001,113.469,2
14,0.49812399999999996,192.89700000000002,2
19,0.939472,306.366,4
10,0.42844799999999994,192.89700000000002,4
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
3,0.978987,114.855,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
8,0.9967809999999999,306.279,1
4,0.774257,153.139,1
3,0.364439,114.855,1
5,0.696279,229.709,1
8,0.918451,382.848,1
7,0.871718,421.13300000000004,4
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,21.4454,1
1,0.802279,21.4454,1
0,0.0,0.0,1
1,0.637158,21.4454,1
0,0.0,0.0,1
2,0.8588040000000001,42.8908,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.674825,21.4454,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,21.4454,1
1,0.802279,21.4454,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,21.4454,1
2,0.909248,42.8908,1
0,0.0,0.0,1
1,0.506022,21.4454,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.934574,21.4454,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9441219999999999,21.4454,1
1,0.8022779999999999,21.4454,1
0,0.0,0.0,1
1,0.637158,21.4454,1
1,0.643651,21.4454,1
2,0.795795,42.8908,1
1,0.455013,21.4454,1
2,0.648094,42.8908,1
5,0.911333,107.227,1
1,0.197641,21.4454,1
3,0.548469,64.3363,1
7,0.911861,150.118,1
15,0.997217,364.57199999999995,1
2,0.0286548,42.8908,1
22,0.998856,621.9169999999999,1
12,0.739559,364.57199999999995,4
3,0.00227059,85.7817,2
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
1,0.944159,6.49435,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.909248,12.9887,1
1,0.643651,6.49435,1
0,0.0,0.0,1
3,0.866082,19.483,1
2,0.677613,12.9887,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,6.49435,1
1,0.802279,6.49435,1
2,0.82211,12.9887,1
1,0.460053,6.49435,1
1,0.405971,6.49435,1
2,0.6699689999999999,12.9887,1
2,0.6481140000000001,12.9887,1
9,0.98561,58.4492,1
18,0.998143,116.898,1
27,0.9985280000000001,181.842,4
86,1.0,610.469,4
37,0.512833,259.774,4
21,0.000497355,149.37,4
20,0.0019973,142.876,4
24,0.269296,181.842,4
8,0.00251744,58.4492,2
10,0.0704505,77.9322,2
8,0.135664,64.9435,2
9,0.695214,97.4152,2
0,0.0,0.0,1
8,0.945888,32.9584,1
2,0.34728200000000004,8.23961,1
4,0.5633779999999999,16.4792,1
1,0.0837663,4.1198,1
2,0.334048,8.23961,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.8301459999999999,4.1198,1
0,0.0,0.0,1
1,0.748471,4.1198,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9441219999999999,4.1198,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,4.1198,1
1,0.802279,4.1198,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.757479,4.1198,1
1,0.749849,4.1198,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9441219999999999,4.1198,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.965335,8.23961,1
2,0.8482200000000001,8.23961,1
1,0.42998100000000006,4.1198,1
3,0.761777,12.3594,1
3,0.702821,12.3594,1
6,0.889667,24.7188,1
4,0.567513,16.4792,1
3,0.323187,12.3594,1
20,0.9997950000000001,98.8753,1
15,0.9624290000000001,78.2763,4
10,0.444964,57.6773,4
11,0.623289,78.2763,4
0,0.0,0.0,1
1,0.944159,22.8885,1
2,0.909248,45.7771,1
1,0.541411,22.8885,1
0,0.0,0.0,1
1,0.511179,22.8885,1
0,0.0,0.0,1
0,0.0,0.0,1
5,0.984152,114.443,1
0,0.0,0.0,1
1,0.295284,22.8885,1
7,0.9652,160.22,1
2,0.387131,45.7771,1
17,0.9977600000000001,389.105,1
11,0.812504,251.774,4
5,0.100712,114.443,2
2,0.00918001,45.7771,2
2,0.0517831,45.7771,2
5,0.652486,114.443,1
1,0.12592,22.8885,1
2,0.346827,45.7771,1
2,0.42764399999999997,45.7771,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9235459999999999,22.8885,1
0,0.0,0.0,1
1,0.749778,22.8885,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,22.8885,1
2,0.909248,45.7771,1
1,0.541411,22.8885,2
5,0.931578,114.443,2
8,0.9573280000000001,183.108,2
10,0.921048,228.885,2
13,0.8999459999999999,297.551,4
16,0.884532,366.217,4
3,0.00893762,68.6656,2
28,0.997023,686.6560000000001,2
5,0.0199207,114.443,2
37,0.999603,961.318,2
22,0.716463,572.2130000000001,4
26,0.777636,732.433,4
40,0.9941200000000001,1235.98,4
27,0.635152,892.653,4
4,1.38298e-07,137.33100000000002,2
0,0.0,0.0,1
1,0.42463900000000004,3.1846099999999997,1
0,0.0,0.0,1
2,0.871215,6.369219999999999,1
3,0.882108,9.55384,1
3,0.745715,9.55384,1
1,0.207402,3.1846099999999997,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.832147,6.369219999999999,1
1,0.62268,3.1846099999999997,1
1,0.49952799999999997,3.1846099999999997,1
2,0.6952520000000001,6.369219999999999,1
1,0.410091,3.1846099999999997,1
0,0.0,0.0,1
1,0.505129,3.1846099999999997,1
4,0.9391290000000001,12.7384,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,3.1846099999999997,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.944159,3.1846099999999997,1
0,0.0,0.0,1
1,0.749838,3.1846099999999997,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.8906430000000001,3.1846099999999997,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.9463159999999999,6.369219999999999,1
1,0.674852,3.1846099999999997,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.961475,6.369219999999999,1
2,0.8478469999999999,6.369219999999999,1
2,0.669948,6.369219999999999,1
2,0.552602,6.369219999999999,1
2,0.5142720000000001,6.369219999999999,1
5,0.868239,15.9231,1
3,0.5436340000000001,9.55384,1
2,0.282875,6.369219999999999,1
0,0.0,0.0,1
2,0.504029,6.369219999999999,1
5,0.920739,15.9231,1
12,0.9956790000000001,41.4,1
36,0.999999,127.384,4
33,0.9964129999999999,121.015,4
61,0.999985,235.66099999999997,4
55,0.9834139999999999,219.738,4
126,1.0,560.492,4
22,8.09812e-08,101.90799999999999,4
0,0.0,0.0,2
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.891437,25.9673,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
1,0.944159,25.9673,1
0,0.0,0.0,1
4,0.9665239999999999,103.869,1
13,0.9986430000000001,337.575,1
3,0.256038,77.9018,1
5,0.333773,129.836,1
3,0.157933,77.9018,1
5,0.550592,129.836,1
7,0.8526299999999999,207.738,1
16,0.9971639999999999,519.346,1
7,0.44294300000000003,233.706,1
10,0.7516189999999999,415.477,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
