--------------------
BDMEP - INMET
--------------------
Estação           : ARAXA - MG (OMM: 83579)
Latitude  (graus) : -19.6
Longitude (graus) : -46.94
Altitude  (metros): 1023.61
Estação Operante
Inicio de operação: 07/09/1916
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83579;05/03/2018;0000;24.6;21.4;74;900.2;27;0.8;3;
83579;05/03/2018;1200;25;22;77;899.4;27;0.8;3;
83579;05/03/2018;1800;29.2;23.2;60;897.8;27;1.6;8;
83579;06/03/2018;0000;22.6;20.4;80;899.7;27;0.8;7;
83579;06/03/2018;1200;23.2;21.6;86;900.2;27;0.8;4;
83579;06/03/2018;1800;30.4;23;52;897.7;27;1.6;7;
83579;07/03/2018;0000;25;21.8;76;900.4;27;0.8;7;
83579;07/03/2018;1200;23.4;21;81;900.9;27;0.8;5;
83579;07/03/2018;1800;22;20.4;86;898.7;27;1.6;8;
83579;08/03/2018;0000;22;21.2;93;900.5;27;0.8;10;
83579;08/03/2018;1200;23.4;22;88;900.8;27;0.8;6;
83579;08/03/2018;1800;30.2;23.2;53;897.6;27;1.6;7;
83579;09/03/2018;0000;23.8;21.4;80;901.9;27;0.8;7;
83579;09/03/2018;1200;22.2;21.4;92;901.5;27;0.8;7;
83579;09/03/2018;1800;26.8;22.2;65;897.9;27;1.6;9;
83579;10/03/2018;0000;20.8;20.6;99;901;27;0.8;7;
83579;10/03/2018;1200;21.6;20.8;93;901.6;27;0.8;10;
83579;10/03/2018;1800;26;22.4;73;897.8;27;1.6;8;
83579;11/03/2018;0000;21;20.6;96;900.9;27;0.8;10;
83579;11/03/2018;1200;21.2;20.8;97;901.1;27;0.8;10;
83579;11/03/2018;1800;28;23.8;68;898;27;1.6;7;
83579;12/03/2018;0000;23.2;21.2;83;899.4;27;0.8;3;
83579;12/03/2018;1200;22.8;21.6;89;901;27;1.6;6;
83579;12/03/2018;1800;31;22.2;44;897.7;27;0.8;5;
83579;13/03/2018;0000;23.6;20.2;72;899.7;27;1.6;2;
83579;13/03/2018;1200;25.6;21.8;70;901.5;27;0.8;2;
83579;13/03/2018;1800;32.4;23.2;45;899.2;27;0.8;5;
83579;14/03/2018;0000;25.4;21;67;902;27;0.8;6;
83579;14/03/2018;1200;25.8;21.2;65;903.2;27;0.8;3;
83579;14/03/2018;1800;31.6;23.4;50;900.2;27;1.6;7;
