--------------------
BDMEP - INMET
--------------------
Estação           : PEDRA AZUL - MG (OMM: 83393)
Latitude  (graus) : -16
Longitude (graus) : -41.28
Altitude  (metros): 648.91
Estação Operante
Inicio de operação: 01/10/1918
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83393;16/03/2018;0000;24.4;21.8;79;941.9;0;0;0;
83393;16/03/2018;1200;25.4;22.2;75;942.5;0;0;8;
83393;16/03/2018;1800;31.2;21.8;41;938.2;14;0.5;4;
83393;17/03/2018;0000;24.2;21.2;75;940.4;18;0.5;0;
83393;17/03/2018;1200;26.2;21.6;64;941.2;0;0;5;
83393;17/03/2018;1800;30.6;21.8;44;937.3;0;0;4;
83393;18/03/2018;0000;23.8;21.8;83;939.8;14;1;0;
83393;18/03/2018;1200;26;21.6;67;940.9;0;0;8;
83393;18/03/2018;1800;30;22.6;52;937.3;14;0.5;7;
83393;19/03/2018;0000;23.2;20;73;939.9;0;0;0;
83393;19/03/2018;1200;26;21.6;67;941.2;9;0.5;1;
83393;19/03/2018;1800;31.2;22.4;44;937.2;14;1;4;
83393;20/03/2018;0000;23.8;20.4;72;938.8;0;0;0;
83393;20/03/2018;1200;25.8;21.4;66;941.8;0;0;6;
83393;20/03/2018;1800;30.8;22.2;46;938.1;36;1;5;
83393;21/03/2018;0000;24.4;21.4;76;940.2;0;0;0;
83393;21/03/2018;1200;26.2;21.6;64;941.6;36;1;6;
83393;21/03/2018;1800;31.2;21.8;41;937.8;14;1;8;
83393;22/03/2018;0000;24.8;20.6;67;939.5;0;0;0;
83393;22/03/2018;1200;26.2;22.6;71;941.6;14;1;8;
83393;22/03/2018;1800;25.8;22.6;74;938.7;14;0.5;10;
83393;23/03/2018;0000;23.4;21.4;84;928.2;18;1.5;10;
83393;23/03/2018;1200;25.4;21.2;68;942;5;2.5;8;
83393;23/03/2018;1800;27.4;21.6;57;938.9;9;2.6;4;
83393;24/03/2018;0000;21.8;20;83;942.2;14;1.5;0;
83393;24/03/2018;1200;24.8;20.8;68;943.5;9;1;8;
83393;24/03/2018;1800;26.4;22.2;68;939.7;14;1;7;
