--------------------
BDMEP - INMET
--------------------
Estação           : BELO HORIZONTE - MG (OMM: 83587)
Latitude  (graus) : -19.93
Longitude (graus) : -43.93
Altitude  (metros): 915.00
Estação Operante
Inicio de operação: 03/03/1910
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83587;22/02/2018;1200;20.5;19.7;91;910.7;9;0.8;10;
83587;22/02/2018;1800;24.5;21.3;75;908.2;18;1.3;8;
83587;23/02/2018;0000;20.5;19.7;91;911.2;27;1;10;
83587;23/02/2018;1200;20.9;19;82;912.1;9;0.7;10;
83587;23/02/2018;1800;25.6;20.8;63;910.7;23;0.7;9;
83587;24/02/2018;0000;24.2;20.6;71;911.9;;;9;
83587;24/02/2018;1200;23.2;19.9;72;912.8;9;0.7;8;
83587;24/02/2018;1800;26.3;20.7;58;909.9;5;1.3;8;
83587;25/02/2018;0000;20.3;18.7;85;913;9;1.6;9;
83587;25/02/2018;1200;22.3;19.5;76;913.6;23;1.3;10;
83587;25/02/2018;1800;27.1;20.7;55;910.7;23;1.6;6;
83587;26/02/2018;0000;23.1;19.7;71;912;18;1.8;6;
83587;26/02/2018;1200;23.1;19.8;72;913.9;23;0.7;9;
83587;26/02/2018;1800;23.6;21.3;80;911.9;23;0.7;10;
83587;27/02/2018;0000;21.6;19.8;84;912.9;;;9;
83587;27/02/2018;1200;23.9;20.3;71;909.6;27;1;6;
83587;27/02/2018;1800;28.9;21.5;50;910.3;23;2.8;8;
83587;28/02/2018;0000;25.9;20.7;61;910.5;36;1.3;3;
83587;28/02/2018;1200;26.1;21.7;68;912.3;27;0.8;3;
83587;28/02/2018;1800;27.6;22.6;64;909.4;;;10;
83587;01/03/2018;0000;22.2;19.9;79;912.9;18;1.6;10;
83587;01/03/2018;1200;25.7;21.5;67;914.5;;;7;
83587;01/03/2018;1800;29.9;22.5;52;911.4;18;2;6;
83587;02/03/2018;0000;26.1;21.7;68;912.8;27;1.3;4;
83587;02/03/2018;1200;20.7;19.7;91;915.2;23;0.7;10;
83587;02/03/2018;1800;28.4;22.8;61;911.4;23;2;9;
83587;03/03/2018;0000;23.4;20.1;73;912.5;18;1.6;6;
83587;03/03/2018;1200;23.7;21;77;912.1;27;0.7;9;
83587;03/03/2018;1800;30;22.8;54;908.8;23;1.6;8;
83587;04/03/2018;0000;23.8;21.2;79;909.7;;;9;
83587;04/03/2018;1200;25;21.4;73;910.2;27;0.7;8;
83587;04/03/2018;1800;24.4;22.6;86;908;18;1.1;10;
83587;05/03/2018;0000;23.8;22;85;908.3;;;9;
83587;05/03/2018;1200;21.4;20.1;87;910;27;0.8;6;
83587;05/03/2018;1800;29.1;22.3;54;906.5;23;2.3;5;
83587;06/03/2018;0000;23.3;21.3;83;907.6;27;0.3;4;
83587;06/03/2018;1200;25.8;21.9;70;909.4;5;1.6;3;
83587;06/03/2018;1800;31.6;22.3;44;907.1;18;1.1;2;
83587;07/03/2018;0000;25.8;21.2;65;909.4;;;7;
83587;07/03/2018;1200;21.7;20.5;90;910.6;36;1.1;10;
83587;07/03/2018;1800;28.3;22.9;62;908.7;18;1.1;8;
83587;08/03/2018;0000;26.7;22.3;68;908.3;0;0;6;
83587;08/03/2018;1200;22.5;20.3;82;910;18;0.5;9;
83587;08/03/2018;1800;28.9;21.5;50;907.5;27;1.3;7;
83587;09/03/2018;0000;23.7;20.9;77;909.4;18;0.7;8;
83587;09/03/2018;1200;20.9;20.2;92;912.2;27;1.6;10;
83587;09/03/2018;1800;23.4;20.5;76;909.7;36;1.6;10;
83587;10/03/2018;0000;21.6;19.7;84;910.5;;;3;
83587;10/03/2018;1200;23.1;21.7;87;911.9;0;0;8;
83587;10/03/2018;1800;23.8;21.5;81;908.8;23;0.8;10;
83587;11/03/2018;0000;22.7;21;85;909.6;18;0.5;6;
83587;11/03/2018;1200;20.9;20.3;93;909.8;23;1.1;10;
83587;11/03/2018;1800;23.8;22.1;86;907;18;1.3;8;
83587;12/03/2018;0000;23.1;22.1;90;907.8;0;0;10;
83587;12/03/2018;1200;23.1;20.9;80;909;18;1.3;8;
83587;12/03/2018;1800;29.1;21.5;50;906.7;18;1;6;
83587;13/03/2018;0000;24.9;20.1;63;907.3;0;0;2;
83587;13/03/2018;1200;27.2;21.2;58;911.2;27;1.6;0;
83587;13/03/2018;1800;31.2;20.9;37;909.4;18;1.6;4;
83587;14/03/2018;0000;25.6;22;71;912.8;18;1.6;9;
83587;14/03/2018;1200;26.1;22.1;70;913.4;23;0.8;6;
83587;14/03/2018;1800;30.7;22.1;46;910.2;23;0.8;6;
83587;15/03/2018;0000;25.7;21.5;67;912.2;23;0.8;9;
83587;15/03/2018;1200;26.9;22;63;913.8;27;1.3;4;
83587;15/03/2018;1800;31.5;22.4;44;910.5;23;1.5;5;
83587;16/03/2018;0000;27.1;21.7;61;912.3;18;1;2;
83587;16/03/2018;1200;26.8;20.8;56;913.2;27;1.6;0;
83587;16/03/2018;1800;30.4;22;46;909.6;23;0.7;3;
83587;17/03/2018;0000;21.4;20;87;912.7;18;0.7;10;
83587;17/03/2018;1200;23.5;21.1;81;912.7;18;0.3;9;
83587;17/03/2018;1800;25.3;21.6;71;909.7;18;1.5;9;
83587;18/03/2018;0000;20.1;19;89;911.6;23;2.5;10;
83587;18/03/2018;1200;23.5;20.1;73;911.8;18;0.8;4;
83587;18/03/2018;1800;29.5;21.3;46;908.4;27;0.5;6;
83587;19/03/2018;0000;23.5;21;80;909.8;0;0;4;
83587;19/03/2018;1200;25;20.2;64;912.2;27;0.5;0;
83587;19/03/2018;1800;29.9;21;44;908.3;;;5;
83587;20/03/2018;0000;25.6;20.6;61;909.4;;;1;
83587;20/03/2018;1200;21.7;19.7;83;912.1;0;0;10;
83587;20/03/2018;1800;29.7;21.1;44;910.4;23;0.5;8;
83587;21/03/2018;0000;25.1;20.8;66;911.3;0;0;0;
83587;21/03/2018;1200;24.9;19.9;62;911.4;0;0;10;
83587;21/03/2018;1800;24.1;20.3;69;909.7;0;0;10;
83587;22/03/2018;0000;22.7;20.5;80;910.5;0;0;8;
83587;22/03/2018;1200;24.2;20.6;71;912.4;;;10;
83587;22/03/2018;1800;24.2;20.3;69;910.8;23;1.6;10;
83587;23/03/2018;0000;21.3;20.4;91;911.9;;;4;
83587;23/03/2018;1200;22.5;19;71;914;5;0.8;8;
83587;23/03/2018;1800;25.7;20.3;59;911.4;0;0;8;
83587;24/03/2018;0000;23.1;19;66;913.6;0;0;10;
83587;24/03/2018;1200;23;18.3;63;915.7;18;1.1;4;
83587;24/03/2018;1800;25.4;18.3;48;912.5;;;5;
83587;25/03/2018;0000;22.4;17.8;62;913.6;18;1.1;2;
83587;25/03/2018;1200;22.8;18.8;67;915.3;18;0.7;2;
83587;25/03/2018;1800;26;20.1;57;913.1;18;1.1;4;
83587;26/03/2018;0000;22.2;19.2;74;913.3;9;1.1;2;
83587;26/03/2018;1200;21.8;17.9;66;914.6;23;1.3;5;
83587;26/03/2018;1800;27.1;15.3;24;912.6;23;0.7;6;
83587;27/03/2018;0000;22.7;17.1;55;913.7;18;0.3;1;
83587;27/03/2018;1200;22.3;18.1;65;915.9;18;1;4;
83587;27/03/2018;1800;26.7;18.4;43;913.4;0;0;5;
83587;28/03/2018;0000;22.8;16.3;49;913.9;0;0;0;
83587;28/03/2018;1200;22.8;18.2;63;916.2;;;10;
83587;28/03/2018;1800;26.4;20.2;55;913.2;;;4;
83587;29/03/2018;0000;22.2;19.6;77;914.1;;;0;
83587;29/03/2018;1200;21.7;17.8;68;914.8;27;1.6;8;
83587;29/03/2018;1800;27.1;18.7;43;913.7;0;0;5;
83587;30/03/2018;0000;22.7;17.7;59;912.4;0;0;0;
83587;30/03/2018;1200;22.9;18.5;65;913.9;27;0.5;3;
83587;30/03/2018;1800;27.1;18.9;44;911.6;0;0;5;
83587;31/03/2018;0000;22.7;18.3;63;911.5;18;0.8;1;
83587;31/03/2018;1200;23.1;18.7;64;913.9;27;0.8;4;
83587;31/03/2018;1800;27.1;19.1;45;911.8;0;0;6;
83587;01/04/2018;0000;22.1;19.1;75;911.3;0;0;0;
83587;01/04/2018;1200;23.1;18.3;61;912.6;0;0;8;
83587;01/04/2018;1800;27.1;18.7;43;910.5;9;0.8;8;
83587;02/04/2018;0000;23.9;19;62;910.3;0;0;0;
83587;02/04/2018;1200;24;19.4;65;912.1;;0;8;
83587;02/04/2018;1800;28;20.6;49;909.3;;0;5;
83587;03/04/2018;0000;24.2;20.6;71;910;;0;0;
83587;03/04/2018;1200;25;20.1;63;910.4;0;0;9;
83587;03/04/2018;1800;29.8;21.2;45;908.4;18;0.8;6;
83587;04/04/2018;0000;22.5;20.7;85;908.3;0;0;8;
83587;04/04/2018;1200;22.9;20.5;80;909.8;0;0;9;
83587;04/04/2018;1800;30;22;49;907.7;0;0;5;
83587;05/04/2018;0000;23.1;20.9;80;908.8;0;0;4;
83587;05/04/2018;1200;24.4;20.6;70;910.5;;0;3;
83587;05/04/2018;1800;28.8;22;53;907.6;;0;7;
83587;06/04/2018;0000;21.4;20.2;88;910.8;;0;8;
83587;06/04/2018;1200;21.5;18.7;76;910.8;9;1.6;10;
83587;06/04/2018;1800;25.7;19.8;56;909.5;9;1.6;5;
83587;07/04/2018;0000;21.7;17.7;67;910.8;9;0.8;8;
83587;07/04/2018;1200;23.6;19;63;913.1;9;0.8;3;
83587;07/04/2018;1800;28;20;45;911;5;1.6;8;
83587;08/04/2018;0000;23.8;19.8;68;913.2;36;1.3;2;
83587;08/04/2018;1200;23.6;19.4;65;914.7;9;0.7;3;
83587;08/04/2018;1800;26.2;19.7;52;912.1;36;1.6;2;
83587;09/04/2018;0000;22.4;19;72;913.6;9;0.7;0;
83587;09/04/2018;1200;21.5;18;70;914.6;36;1.3;7;
83587;09/04/2018;1800;26.1;18.9;49;912.4;36;0.8;4;
83587;10/04/2018;0000;22.3;18.5;68;913.4;36;0.5;0;
83587;10/04/2018;1200;21.4;17.9;69;915.9;9;1.6;8;
83587;10/04/2018;1800;27;19.1;45;913.7;32;1.3;3;
83587;11/04/2018;0000;22;18.2;68;915.5;;0;1;
83587;11/04/2018;1200;21.1;17.3;67;915.8;9;0.8;6;
83587;11/04/2018;1800;26;17.7;42;913.6;23;0.8;6;
83587;12/04/2018;0000;21.9;16.7;57;915.6;0;0;10;
83587;12/04/2018;1200;21.3;17.5;67;916.3;9;1.1;6;
83587;12/04/2018;1800;23.5;18.3;60;914.7;27;1.3;6;
83587;13/04/2018;0000;21.3;17.3;65;915.2;36;1.5;4;
83587;13/04/2018;1200;22.5;18.4;67;917;36;1.6;8;
83587;13/04/2018;1800;25.6;19.1;51;915.1;36;1.3;8;
83587;14/04/2018;0000;21.9;18.5;71;916;;0;0;
83587;14/04/2018;1200;23.3;18.9;64;917.7;0;0;2;
83587;14/04/2018;1800;26.9;19.6;48;915;0;0;6;
83587;15/04/2018;0000;23.3;18.9;64;916.8;0;0;3;
83587;15/04/2018;1200;23.1;18.9;65;917.5;0;0;6;
83587;15/04/2018;1800;23.9;18.3;57;915.4;0;0;9;
83587;16/04/2018;0000;22.3;18.5;68;915.5;0;0;4;
83587;16/04/2018;1200;21;17.7;71;916.8;36;0.8;10;
83587;16/04/2018;1800;22.1;18.5;70;915.8;32;1.1;10;
83587;17/04/2018;0000;19.1;15.7;68;916.8;5;1.6;10;
83587;17/04/2018;1200;19.1;15.3;65;918.1;9;1.5;6;
83587;17/04/2018;1800;23.4;16.7;49;917.2;0;0;7;
83587;18/04/2018;0000;18.9;14.7;62;917.9;0;0;2;
83587;18/04/2018;1200;19.3;15.1;63;920.3;9;1.1;2;
83587;18/04/2018;1800;23.8;17.2;50;917.4;27;0.7;4;
83587;19/04/2018;0000;19.9;16;65;918.7;;0;8;
83587;19/04/2018;1200;19.1;15.5;67;919.2;9;1.1;8;
83587;19/04/2018;1800;23.5;17.3;53;915.9;27;0.8;8;
83587;20/04/2018;0000;19.7;16.7;73;916.9;0;0;4;
83587;20/04/2018;1200;21.7;17.1;62;917;9;0.8;4;
83587;20/04/2018;1800;25.3;17.3;43;915.2;9;1.3;8;
83587;21/04/2018;0000;21.1;17.1;66;915;23;0.8;6;
83587;21/04/2018;1200;19.1;16.1;72;915.6;14;1.6;10;
83587;21/04/2018;1800;23.8;17.7;53;912.8;9;0.8;8;
83587;22/04/2018;0000;19.9;16.1;66;914;9;1.6;10;
83587;22/04/2018;1200;18.9;15.7;71;916.6;9;0.8;6;
83587;22/04/2018;1800;23.5;17.1;51;913.8;9;1.6;5;
83587;23/04/2018;0000;20.1;15.5;59;916.1;14;1.6;8;
83587;23/04/2018;1200;20;16.2;67;916.6;9;1.1;6;
83587;23/04/2018;1800;23.8;17.5;52;914.8;9;0.3;4;
83587;24/04/2018;0000;20;16.8;71;916.4;27;0.3;6;
83587;24/04/2018;1200;21.1;17.5;69;917.2;27;0.5;6;
83587;24/04/2018;1800;24.1;18.1;54;914.7;18;0.8;8;
83587;25/04/2018;0000;20.7;17.7;74;917;0;0;5;
83587;25/04/2018;1200;21.3;17.5;67;917.7;18;2.1;5;
83587;25/04/2018;1800;23.7;18.3;57;915.7;18;0.7;7;
83587;26/04/2018;0000;21.6;17.5;66;915.8;0;0;2;
83587;26/04/2018;1200;22.3;18.5;68;917.4;9;0.5;3;
83587;26/04/2018;1800;26.8;19.5;48;913.8;36;1.1;2;
83587;27/04/2018;0000;22.4;18.6;68;914.9;;0;0;
83587;27/04/2018;1200;22.6;18.1;62;916.2;27;1.1;2;
83587;27/04/2018;1800;25.8;17.9;44;913.9;36;1.8;5;
83587;28/04/2018;0000;22.7;17.9;61;915;0;0;0;
83587;28/04/2018;1200;21.3;17.6;67;917.5;9;1.6;8;
83587;28/04/2018;1800;25.8;18;44;914.7;5;0.7;2;
83587;29/04/2018;0000;21.6;17.4;65;915.9;;0;0;
83587;29/04/2018;1200;20.5;17.6;73;917.2;32;1.1;3;
83587;29/04/2018;1800;26.2;18;42;914.5;32;0.7;3;
83587;30/04/2018;0000;21.4;16.9;62;916;32;0.5;0;
83587;30/04/2018;1200;20.3;16.1;63;917;36;1;1;
83587;30/04/2018;1800;26.5;17.7;40;913.6;36;0.8;4;
83587;01/05/2018;0000;21.5;16.1;55;915.7;27;0.5;0;
83587;01/05/2018;1200;23;17.2;55;916.8;;;1;
83587;01/05/2018;1800;27.6;16;26;914.3;5;0.5;3;
83587;02/05/2018;0000;22.2;15.6;47;916.2;;;0;
83587;02/05/2018;1200;22;16.5;55;917.2;32;1.6;0;
83587;02/05/2018;1800;26.7;15.2;25;914.4;32;1.3;0;
83587;03/05/2018;0000;21.7;14.1;40;915.6;27;0.8;0;
83587;03/05/2018;1200;22.1;16.5;55;917;36;1.3;0;
83587;03/05/2018;1800;27.3;18.1;39;914.4;36;0.7;3;
83587;04/05/2018;0000;22.3;16.9;56;915.7;36;0.5;0;
83587;04/05/2018;1200;22.8;18.4;64;917.3;27;1.6;3;
83587;04/05/2018;1800;27.6;19.2;43;914.5;36;0.3;2;
83587;05/05/2018;0000;21.9;18.3;69;915.7;36;1.3;0;
83587;05/05/2018;1200;22.3;18;64;916.8;9;0.8;1;
83587;05/05/2018;1800;27.1;18.5;41;914.8;36;0.5;2;
83587;06/05/2018;0000;22.3;18.1;65;916.5;36;0.8;1;
83587;06/05/2018;1200;22.1;18.3;69;917.7;5;1;3;
83587;06/05/2018;1800;25.5;18.9;52;914.8;36;0.7;6;
83587;07/05/2018;0000;20.9;17.9;73;916;;;6;
