--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83589;24/03/2018;1200;23.3;20.5;76;943.4;14;2.3;6;
83589;25/03/2018;0000;22.2;21;88;941.9;32;0.1;7;
83589;25/03/2018;1200;22.8;20.3;78;944.2;9;2.6;10;
83589;26/03/2018;0000;22.5;21.3;90;941.4;14;0.7;8;
83589;26/03/2018;1200;23.3;20.2;74;943.9;9;3;6;
83589;27/03/2018;0000;21.3;20.2;89;942.3;36;1.8;3;
83589;27/03/2018;1200;23.4;20.1;73;944.6;5;2.3;5;
83589;28/03/2018;0000;21;19.2;83;942.4;36;1.1;0;
83589;28/03/2018;1200;22.4;20.3;82;944.1;36;0.8;10;
83589;29/03/2018;0000;19.4;18.9;94;942;9;1;4;
83589;29/03/2018;1200;21.9;20.3;85;943.3;32;1.1;7;
83589;30/03/2018;0000;19.7;18.6;90;940.8;32;0.8;0;
83589;30/03/2018;1200;24.4;20.2;67;942.8;5;3.5;7;
83589;31/03/2018;0000;20.9;19.5;86;940.3;36;1;3;
83589;31/03/2018;1200;22.5;20.1;80;942.1;9;1.8;4;
83589;01/04/2018;0000;20;18.9;90;939.7;5;0.3;0;
83589;01/04/2018;1200;20.8;19.6;89;941.4;36;0.5;10;
83589;01/04/2018;1800;29.3;22.8;57;937.1;14;2.5;3;
83589;02/04/2018;0000;20.6;19.3;87;938.6;32;1.6;4;
83589;02/04/2018;1200;21.1;20;90;940;5;0.7;7;
83589;02/04/2018;1800;29.2;23.5;61;935.1;5;1.1;5;
83589;03/04/2018;0000;21.5;20;86;937.1;9;0.5;1;
83589;03/04/2018;1200;23.9;22.1;85;938.1;36;0.5;1;
83589;03/04/2018;1800;31.7;25.3;57;933.4;14;2.8;5;
83589;04/04/2018;0000;24.1;22.7;87;935.8;5;1.1;4;
83589;04/04/2018;1200;24;22.2;86;937.5;36;1;5;
83589;04/04/2018;1800;22.5;21;87;934.7;5;2.5;10;
83589;05/04/2018;0000;21.2;20.9;97;936.2;32;1;9;
83589;05/04/2018;1200;22.9;22.2;94;939.1;18;1;10;
83589;05/04/2018;1800;27.5;24.4;76;935.2;5;2.1;7;
83589;06/04/2018;0000;22.7;22;93;937.7;5;0.5;10;
83589;06/04/2018;1200;20.7;20.3;96;939.5;36;1.1;10;
83589;06/04/2018;1800;22.9;21.3;86;937;18;0.8;10;
83589;07/04/2018;0000;20.6;20.2;95;939.1;0;0;10;
83589;07/04/2018;1200;20.1;19.7;95;941.5;32;1.5;10;
83589;07/04/2018;1800;25.2;22.6;78;938.6;9;2.3;9;
83589;08/04/2018;0000;21.7;21.1;95;940.4;0;0;10;
83589;08/04/2018;1200;22.7;20.4;80;942.5;14;1.6;9;
83589;08/04/2018;1800;26.4;21.9;66;938.9;9;1.1;9;
83589;09/04/2018;0000;22.5;20.9;86;941.7;5;1.1;9;
83589;09/04/2018;1200;23.2;20.3;75;942.2;9;3.1;9;
83589;09/04/2018;1800;26.4;22;66;940.2;14;3.5;1;
83589;10/04/2018;0000;20.1;19.3;91;942.4;36;0.7;0;
83589;10/04/2018;1200;20.5;19.2;87;944.4;32;1.5;8;
83589;10/04/2018;1800;27.8;21.4;55;940.5;9;3.1;2;
83589;11/04/2018;0000;19.9;18.6;87;942.8;32;1.3;0;
83589;11/04/2018;1200;20.4;19.2;89;944.4;9;0.8;9;
83589;11/04/2018;1800;27.3;21.2;57;940.9;9;3.3;4;
83589;12/04/2018;0000;19.6;18.4;89;944.3;9;0.5;10;
83589;12/04/2018;1200;21.5;19.8;85;944.4;9;2.3;10;
83589;12/04/2018;1800;22.6;21.2;86;942.1;18;1.5;9;
83589;13/04/2018;0000;20.5;19.8;92;943.7;36;1.3;6;
83589;13/04/2018;1200;21.3;20.1;88;945.1;5;0.8;10;
83589;13/04/2018;1800;24.6;20.9;70;942.6;18;2.8;10;
83589;14/04/2018;0000;19.3;18.5;93;943.5;0;0;0;
83589;14/04/2018;1200;22.4;21.1;88;945.9;36;0.5;7;
83589;14/04/2018;1800;28.7;23.1;60;942.6;14;1.3;6;
83589;15/04/2018;0000;21.7;20.7;92;945.4;0;0;0;
83589;15/04/2018;1200;21;20.2;92;945.8;9;2.1;10;
83589;15/04/2018;1800;26.8;22;63;943;9;1.6;9;
83589;16/04/2018;0000;21.2;20.2;91;944.4;27;0.3;0;
83589;16/04/2018;1200;21.9;19.8;81;944.6;18;2.6;9;
83589;16/04/2018;1800;23.6;20.7;75;941.7;18;1.8;8;
83589;17/04/2018;0000;19.5;18;85;944.4;18;4.5;10;
83589;17/04/2018;1200;19.4;17.4;80;947.1;18;2.1;10;
83589;17/04/2018;1800;23.4;19.4;68;944.9;9;1.8;10;
83589;18/04/2018;0000;19;17.9;88;946.4;9;1;1;
83589;18/04/2018;1200;20.1;17.3;74;948.5;14;2.5;9;
83589;18/04/2018;1800;22.4;18.8;70;945.6;9;2;10;
83589;19/04/2018;0000;19.7;17.5;80;946.6;36;0.7;7;
