--------------------
BDMEP - INMET
--------------------
Estação           : SALINAS - MG (OMM: 83441)
Latitude  (graus) : -16.15
Longitude (graus) : -42.28
Altitude  (metros): 471.32
Estação Operante
Inicio de operação: 05/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83441;06/02/2018;0000;23.2;23.1;98;957.3;0;0;10;
83441;06/02/2018;1200;24.2;22.8;88;958;36;2;10;
83441;06/02/2018;1800;30.5;26.5;72;954;32;3;10;
83441;07/02/2018;0000;24.4;24.3;100;956.9;5;1.5;2;
83441;07/02/2018;1200;24.4;22.9;88;959.7;36;1.3;10;
83441;07/02/2018;1800;31.2;27;71;956.1;5;1.6;10;
83441;08/02/2018;0000;24.8;24.1;94;957.4;0;0;8;
83441;08/02/2018;1200;26.4;24.5;85;959;5;0.5;8;
83441;08/02/2018;1800;33.7;27.3;59;954.9;36;1.5;4;
83441;09/02/2018;0000;25;24.3;95;959.4;18;0.5;10;
83441;09/02/2018;1200;25.4;23.8;87;962.1;36;0.8;10;
83441;09/02/2018;1800;26;25.2;94;958.7;18;3;10;
83441;10/02/2018;0000;25.6;22.2;93;958.2;36;1.02888;10;
83441;10/02/2018;1200;24.8;22.8;83;962;36;1.6;10;
83441;10/02/2018;1800;31.1;26.9;70;958.4;18;1;5;
83441;11/02/2018;0000;23.6;23.3;96;959;36;1;0;
83441;11/02/2018;1200;24.8;22;77;962.9;9;3.1;7;
83441;11/02/2018;1800;30.4;25.5;66;959.9;14;2.1;8;
83441;12/02/2018;0000;23.2;22.8;96;959.3;36;0.5;0;
83441;12/02/2018;1200;23.2;21.2;82;961.9;36;1.6;0;
83441;12/02/2018;1800;32.1;26.8;65;957.2;14;2;2;
83441;13/02/2018;0000;25.8;24.3;87;958.2;36;0.5;7;
83441;13/02/2018;1200;24.2;22.4;84;962.9;36;0.7;9;
83441;13/02/2018;1800;32.4;26;60;959.8;18;2.3;7;
83441;14/02/2018;0000;25.6;23.6;82;960.8;18;0.8;0;
83441;14/02/2018;1200;24.2;21.8;79;963.5;0;0;5;
83441;14/02/2018;1800;30.5;25.3;65;959.5;14;2;3;
83441;15/02/2018;0000;23.8;22.6;89;961.2;9;2;10;
83441;15/02/2018;1200;24;22.2;86;966.3;18;0.8;10;
83441;15/02/2018;1800;30.2;26;69;961.6;5;1.1;4;
83441;16/02/2018;0000;25.4;22.9;80;963.2;18;2.6;9;
83441;16/02/2018;1200;24.2;22.2;83;964.5;0;0;10;
83441;16/02/2018;1800;30.1;25.9;69;961.2;14;2;10;
83441;17/02/2018;0000;24.4;24.1;98;961.6;0;0;6;
83441;17/02/2018;1200;24.6;22.4;81;963.4;5;0.8;9;
83441;17/02/2018;1800;29.6;25.4;69;960;18;2.6;10;
83441;18/02/2018;0000;24.2;23.4;92;960.4;36;0.3;4;
83441;18/02/2018;1200;24.6;22.4;81;961.2;36;1.6;5;
83441;18/02/2018;1800;30.5;26.1;69;957;0;0;2;
83441;19/02/2018;0000;25;24.3;95;957.5;0;0;0;
83441;19/02/2018;1200;24.2;22.2;83;961;5;0.7;10;
83441;19/02/2018;1800;30.6;26.6;72;956.9;27;1;6;
83441;20/02/2018;0000;24.2;23.9;97;958.2;0;0;9;
83441;20/02/2018;1200;24.8;22.8;84;959.9;5;1.6;10;
83441;20/02/2018;1800;31.1;26.5;68;956;36;1.5;10;
83441;21/02/2018;0000;26.2;25.1;90;957.4;0;0;10;
83441;21/02/2018;1200;25.8;23.2;79;959.8;36;2.3;10;
83441;21/02/2018;1800;33.4;28.4;66;954.3;9;1;7;
83441;22/02/2018;0000;26.6;25;88;957.4;18;1.1;10;
83441;22/02/2018;1200;26.2;24.1;82;958.8;36;2;2;
83441;22/02/2018;1800;29.3;26.7;82;955.3;14;2;10;
83441;23/02/2018;0000;24.8;24.3;96;956.1;36;0.5;10;
83441;23/02/2018;1200;25.6;23.6;82;960;36;0.5;4;
83441;23/02/2018;1800;33;28;67;956;9;2.1;5;
83441;24/02/2018;0000;24.2;22.9;88;958.1;5;7.3;10;
83441;24/02/2018;1200;24;22.8;91;960.5;18;0.5;8;
83441;24/02/2018;1800;28.5;25.9;81;956.9;36;3;6;
83441;25/02/2018;0000;24.4;24.1;98;959;18;1.3;0;
83441;25/02/2018;1200;25.6;22.9;77;962.1;18;1.6;9;
83441;25/02/2018;1800;29.5;25.9;73;959.1;18;2.5;10;
83441;26/02/2018;0000;25.6;24;85;960.3;18;1.1;9;
83441;26/02/2018;1200;24.2;22;81;962.3;36;0.8;5;
83441;26/02/2018;1800;31.3;26.7;69;958.5;27;0.5;7;
83441;27/02/2018;0000;25.2;24.5;93;959.3;0;0;5;
83441;27/02/2018;1200;24.4;22.8;87;963.4;5;2.1;10;
83441;27/02/2018;1800;30.4;26.2;70;959.9;5;0.8;5;
83441;28/02/2018;0000;23.4;23.3;99;958.8;9;1.5;0;
83441;28/02/2018;1200;22.6;21.2;86;962.5;0;0;10;
83441;28/02/2018;1800;31.3;27.3;73;956.7;14;1.6;2;
83441;01/03/2018;0000;25;24.9;100;959.3;36;0.8;0;
83441;01/03/2018;1200;24;22.2;86;964.1;0;0;10;
83441;01/03/2018;1800;32.2;27.8;71;958.8;27;1.3;7;
83441;02/03/2018;0000;25;24.7;98;959.6;36;0.7;0;
83441;02/03/2018;1200;24.8;21.6;74;962.9;36;1.6;2;
83441;02/03/2018;1800;31.9;27.3;68;958.2;9;1.5;0;
83441;03/03/2018;0000;23.2;22.6;94;958.2;36;1.6;0;
83441;03/03/2018;1200;23.2;21;81;961.9;36;1.3;8;
83441;03/03/2018;1800;32.6;27.8;67;956.4;9;1.3;5;
83441;04/03/2018;0000;25;24.6;97;956.5;36;1.1;0;
83441;04/03/2018;1200;25.6;23.3;80;959.2;36;2.5;0;
83441;04/03/2018;1800;33.8;28.7;67;955;14;1.5;7;
83441;05/03/2018;0000;24.6;24.1;94;956.7;18;1;10;
83441;05/03/2018;1200;25;24;92;959;23;0.5;10;
83441;05/03/2018;1800;23.5;23.3;99;955.7;36;0.8;10;
83441;06/03/2018;0000;23.2;22.9;96;956.8;0;0;10;
83441;06/03/2018;1200;25.2;24.1;90;957.6;32;1.6;6;
83441;06/03/2018;1800;30.9;27.3;73;954.7;36;1.1;10;
83441;07/03/2018;0000;24.6;24.5;98;956.6;18;1;10;
83441;07/03/2018;1200;24;23.4;96;959.4;18;0.5;10;
83441;07/03/2018;1800;31.5;28.2;78;955.2;14;1.3;10;
83441;08/03/2018;0000;26.4;26.2;98;956.3;36;1;9;
83441;08/03/2018;1200;24;23.1;93;958.5;0;0;10;
83441;08/03/2018;1800;30.9;27.9;77;954.7;32;2;10;
83441;09/03/2018;0000;23.4;23.1;98;957.5;0;0;10;
83441;09/03/2018;1200;25.2;23.6;86;960.7;36;0.8;10;
83441;09/03/2018;1800;31.6;27.6;74;956.7;5;1.8;9;
83441;10/03/2018;0000;25.6;24.8;92;958.1;36;1;10;
83441;10/03/2018;1200;26.4;24.3;83;959.5;0;0;7;
83441;10/03/2018;1800;27;25.5;88;956.8;9;1.6;10;
83441;11/03/2018;0000;23.2;22.8;96;958;18;0.8;6;
83441;11/03/2018;1200;24.6;23.6;90;960.4;36;0.7;10;
83441;11/03/2018;1800;28.2;26;82;955.3;5;2;10;
83441;12/03/2018;0000;24.6;24.2;95;957;36;0.5;10;
83441;12/03/2018;1200;24.4;23.5;93;957.8;0;0;10;
83441;12/03/2018;1800;30.7;27.5;78;952.7;32;2;5;
83441;13/03/2018;0000;25.8;25.5;97;955.5;0;0;0;
