--------------------
BDMEP - INMET
--------------------
Estação           : ITAMARANDIBA - MG (OMM: 83488)
Latitude  (graus) : -17.85
Longitude (graus) : -42.85
Altitude  (metros): 914.00
Estação Operante
Inicio de operação: 27/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83488;11/02/2018;0000;21.9;19.7;81;912.6;14;2;0;
83488;12/02/2018;1200;23.7;20.2;71;913.8;9;1;5;
83488;12/02/2018;1800;28.4;21.1;51;910.9;14;3;5;
83488;13/02/2018;0000;21.9;19.3;77;911.9;14;2;0;
83488;13/02/2018;1200;22.6;19.8;75;914.5;36;1;7;
83488;13/02/2018;1800;28.5;21.1;50;912.1;14;2;3;
83488;14/02/2018;0000;22;19.6;79;913.6;14;1;0;
83488;14/02/2018;1200;22.1;18.8;73;916.3;14;4;5;
83488;14/02/2018;1800;26.6;18.5;44;913.4;14;2;4;
83488;15/02/2018;0000;22.1;18.9;73;914.5;14;3;3;
83488;15/02/2018;1200;20.8;19;84;917.1;14;4;10;
83488;15/02/2018;1800;26;19.1;51;915.1;14;3;9;
83488;16/02/2018;0000;20.6;18.3;79;915.8;14;2;1;
83488;16/02/2018;1200;20.5;17.4;72;917.4;14;2;10;
83488;16/02/2018;1800;26.5;20.4;56;914.6;18;4;2;
83488;17/02/2018;0000;20.9;18.8;80;915.1;14;2;0;
83488;17/02/2018;1200;20.9;18.6;78;915.4;5;2;10;
83488;17/02/2018;1800;25.4;20.8;65;912.8;14;3;5;
83488;18/02/2018;0000;21.5;19.3;81;913.2;14;2;0;
83488;19/02/2018;1200;21.4;19.3;81;912.3;36;2;10;
83488;19/02/2018;1800;29.4;21.8;49;908.9;9;2;8;
83488;20/02/2018;0000;23.3;21.1;81;909.3;14;1;10;
83488;20/02/2018;1200;24;20.6;74;911.6;5;2;9;
83488;20/02/2018;1800;26.8;21.7;62;909.4;18;3;10;
