--------------------
BDMEP - INMET
--------------------
Estação           : BOM DESPACHO - MG (OMM: 83533)
Latitude  (graus) : -19.68
Longitude (graus) : -45.36
Altitude  (metros): 695.00
Estação Operante
Inicio de operação: 01/01/1981
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83533;15/03/2018;0000;25;23.6;89;;0;0;8;
83533;15/03/2018;1200;28.2;25;76;;36;0.1;6;
83533;15/03/2018;1800;31;25.1;60;;36;0.1;8;
83533;16/03/2018;0000;22;20.8;90;;0;0;1;
83533;16/03/2018;1200;27;24.2;78;;36;0.1;9;
83533;16/03/2018;1800;33.6;26.4;55;;36;0.1;5;
83533;17/03/2018;0000;25;24;92;;0;0;2;
83533;17/03/2018;1200;25;23;85;;36;0.1;5;
83533;17/03/2018;1800;32.2;25.6;58;;36;0.1;8;
83533;18/03/2018;0000;23.8;21.8;83;;0;0;5;
83533;18/03/2018;1200;25.8;22.8;76;;0;0;5;
83533;18/03/2018;1800;31;24;53;;36;0.1;0;
83533;19/03/2018;0000;22.8;21;84;;0;0;5;
83533;19/03/2018;1200;26.4;23.2;75;;0;0;2;
83533;19/03/2018;1800;32.4;25;54;;36;0.1;3;
83533;20/03/2018;0000;22.6;20.8;83;;0;0;3;
83533;20/03/2018;1200;25;23.4;88;;32;0.1;3;
83533;20/03/2018;1800;30.6;25.2;64;;32;0.1;5;
83533;21/03/2018;0000;23;21.6;89;;0;0;5;
83533;21/03/2018;1200;26.4;23.2;75;;36;0.1;8;
83533;21/03/2018;1800;27.2;23.4;72;;32;0.1;5;
83533;22/03/2018;0000;22.6;21.6;90;;0;0;10;
83533;22/03/2018;1200;23.2;22;89;;32;0.1;9;
83533;22/03/2018;1800;28.8;24.8;70;;32;0.1;4;
83533;23/03/2018;0000;21.8;20.8;90;;0;0;8;
83533;23/03/2018;1200;25.8;22.8;76;;36;0.1;5;
83533;23/03/2018;1800;29.2;25;71;;32;0.1;8;
83533;24/03/2018;0000;21.2;20.8;97;;0;0;10;
83533;24/03/2018;1200;25;22;77;;36;0.1;5;
83533;24/03/2018;1800;28;23;63;;32;0.1;10;
83533;25/03/2018;0000;21.6;20.2;88;;0;0;8;
83533;25/03/2018;1200;25.1;22;74;;36;0.1;6;
83533;25/03/2018;1800;29.2;24;64;;36;0.1;3;
83533;26/03/2018;0000;22.8;21.4;87;;0;0;2;
83533;26/03/2018;1200;24.8;21.8;76;;36;0.1;0;
83533;26/03/2018;1800;30.2;24;57;;36;0.1;5;
83533;27/03/2018;0000;21;19.6;86;;0;0;1;
83533;27/03/2018;1200;24.4;21.4;76;;36;0.3;1;
83533;27/03/2018;1800;31.2;23;48;;23;0.1;2;
83533;28/03/2018;0000;19.4;18;85;;0;0;0;
83533;28/03/2018;1200;24.6;21.4;73;;9;0.1;0;
83533;28/03/2018;1800;30;23.2;55;;32;0.1;4;
83533;29/03/2018;0000;20.6;19.4;88;;0;0;0;
83533;29/03/2018;1200;25;21.6;74;;0;0;4;
83533;29/03/2018;1800;29.2;23.2;59;;0;0;6;
