--------------------
BDMEP - INMET
--------------------
Estação           : LAVRAS - MG (OMM: 83687)
Latitude  (graus) : -21.75
Longitude (graus) : -45
Altitude  (metros): 918.84
Estação Operante
Inicio de operação: 18/02/1911
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83687;05/03/2018;1200;22.8;21.2;86;909.6;0;0;8;
83687;05/03/2018;1800;31;22.8;47;907;23;1;5;
83687;06/03/2018;0000;22.6;21.2;87;908.3;5;1;0;
83687;06/03/2018;1200;25;22.6;82;909.7;0;0;3;
83687;06/03/2018;1800;32;23.4;47;907.1;32;1;4;
83687;07/03/2018;0000;25;22;77;908.5;0;0;10;
83687;07/03/2018;1200;22.8;21.2;86;909.9;9;1;10;
83687;07/03/2018;1800;30.2;23.2;53;908;27;1;4;
83687;08/03/2018;0000;24.6;21.8;76;908.2;0;0;0;
83687;08/03/2018;1200;23.4;21.8;87;909.7;0;0;10;
83687;08/03/2018;1800;29.2;23.6;62;907.7;23;1;8;
83687;09/03/2018;0000;22;20.8;90;909.7;9;2;10;
83687;09/03/2018;1200;21;20.4;94;911.8;14;2;10;
83687;09/03/2018;1800;27.8;23.2;67;909.2;9;2;7;
83687;10/03/2018;0000;21.6;20.6;91;910.6;9;2;10;
83687;10/03/2018;1200;21.4;20.6;92;911.7;0;0;10;
83687;10/03/2018;1800;27.8;23.4;69;907.8;0;0;8;
83687;11/03/2018;0000;23;22.8;99;908.5;9;2;10;
83687;11/03/2018;1200;22;21;91;908.9;0;0;10;
83687;11/03/2018;1800;29.8;22;49;906.2;23;2;6;
83687;12/03/2018;0000;23.4;19.6;70;907.4;0;0;0;
83687;12/03/2018;1200;24.2;21.6;78;908.8;27;1;3;
83687;12/03/2018;1800;31.2;21.2;39;906;23;2;4;
83687;13/03/2018;0000;24.4;21;73;907.4;0;0;2;
83687;13/03/2018;1200;25.6;21.8;69;910.7;0;0;3;
83687;13/03/2018;1800;31.2;22.6;46;908.7;32;2;7;
83687;14/03/2018;0000;24.4;21.2;75;911.5;9;2;0;
83687;14/03/2018;1200;24.6;22.2;80;913.7;9;2;5;
83687;14/03/2018;1800;31.4;23.8;52;909.9;32;1;8;
83687;15/03/2018;0000;24.8;22.4;81;911.7;0;0;2;
83687;15/03/2018;1200;22.8;20.8;83;913.7;36;1;10;
83687;15/03/2018;1800;29.8;23.8;60;911.1;32;2;8;
83687;16/03/2018;0000;23.4;21.6;85;912.7;0;0;0;
83687;16/03/2018;1200;21.8;21.2;94;912.7;0;0;6;
83687;16/03/2018;1800;23.8;21.4;80;909.6;27;2;10;
83687;17/03/2018;0000;20.4;19.8;95;912.5;0;0;8;
83687;17/03/2018;1200;22.2;20.6;85;912.7;5;1;4;
83687;17/03/2018;1800;30.8;22.6;49;909.4;32;1;3;
83687;18/03/2018;0000;23.2;19.6;70;910.4;14;2;2;
83687;18/03/2018;1200;22.4;20;80;913;9;2;6;
83687;18/03/2018;1800;29.2;22;52;909.1;36;2;5;
83687;19/03/2018;0000;23.8;21;77;909.5;0;0;0;
83687;19/03/2018;1200;24;21.4;80;911.8;0;0;3;
83687;19/03/2018;1800;29.8;23.2;56;908.4;0;0;7;
83687;20/03/2018;0000;23.6;21;78;908.8;0;0;0;
83687;20/03/2018;1200;25;22.2;79;911.4;9;1;6;
83687;20/03/2018;1800;29.6;23;55;909.7;32;2;7;
83687;21/03/2018;0000;21.6;20.2;88;911.4;27;1;10;
83687;21/03/2018;1200;22.6;21;85;911.9;0;0;6;
83687;21/03/2018;1800;28.2;23;63;910;9;2;7;
83687;22/03/2018;0000;22.6;21;85;909.8;27;4;10;
83687;22/03/2018;1200;20.4;19.8;95;912.3;5;1;10;
83687;22/03/2018;1800;27.8;20.2;48;910.2;32;1;5;
83687;23/03/2018;0000;22.2;20.2;82;911.5;9;2;8;
83687;23/03/2018;1200;22.8;20;76;913.4;9;2;3;
83687;23/03/2018;1800;29.8;22;49;910.9;9;1;4;
83687;24/03/2018;0000;23.4;20.4;76;913.3;9;3;5;
83687;24/03/2018;1200;22;19.2;76;914.9;9;2;8;
83687;24/03/2018;1800;27.4;20.2;49;911.6;5;1;7;
83687;25/03/2018;0000;22;18;67;913.4;9;1;6;
83687;25/03/2018;1200;21.8;19;75;915;9;2;1;
83687;25/03/2018;1800;27.6;21;54;911.8;5;1;7;
83687;26/03/2018;0000;23.4;20.2;74;912.6;14;2;8;
83687;26/03/2018;1200;22.8;19.8;75;914.8;5;1;4;
83687;26/03/2018;1800;30;21.6;47;911.6;5;1;3;
83687;27/03/2018;0000;23.6;19.6;67;913.6;0;0;2;
83687;27/03/2018;1200;22.8;19.4;71;915.9;9;2;2;
83687;27/03/2018;1800;29.4;19.8;38;913.2;9;2;5;
83687;28/03/2018;0000;23.2;18.2;60;914.4;9;2;0;
83687;28/03/2018;1200;21;18.6;78;916;9;3;4;
83687;28/03/2018;1800;28.8;20.2;43;913.1;9;1;7;
83687;29/03/2018;0000;23;18.8;66;913.8;9;1;0;
83687;29/03/2018;1200;21;18.4;77;915.4;9;3;4;
83687;29/03/2018;1800;28;20.2;46;913.1;9;2;3;
83687;30/03/2018;0000;22.2;17.8;63;913.1;9;2;0;
83687;30/03/2018;1200;21.4;18.4;74;914.3;9;3;5;
83687;30/03/2018;1800;27;19.8;49;911.3;9;1;5;
83687;31/03/2018;0000;22.8;18.8;67;911.9;9;1;0;
83687;31/03/2018;1200;20.4;18.6;84;913.6;9;2;6;
83687;31/03/2018;1800;27.2;21.2;58;911.7;23;1;7;
83687;01/04/2018;0000;22.6;19.8;75;910.9;0;0;0;
83687;01/04/2018;1200;22.6;19.6;74;912.6;0;0;6;
83687;01/04/2018;1800;28;21.2;52;909;0;0;8;
83687;02/04/2018;0000;23;20;76;910.9;0;0;8;
83687;02/04/2018;1200;20.6;20;94;912.2;0;0;10;
83687;02/04/2018;1800;26.8;21.6;61;908.6;32;2;10;
83687;03/04/2018;0000;21.4;20;87;909.5;36;1;10;
83687;03/04/2018;1200;23;21;84;909.9;32;1;8;
83687;03/04/2018;1800;25;21.8;76;907.4;32;1;9;
83687;04/04/2018;0000;22.2;20.6;85;908.8;32;1;7;
83687;04/04/2018;1200;21.2;20.8;97;910.4;9;2;9;
83687;04/04/2018;1800;28;22;57;907.8;32;2;7;
83687;05/04/2018;0000;23;20.8;82;908.5;32;1;10;
83687;05/04/2018;1200;22;19.6;79;910.1;9;2;10;
83687;05/04/2018;1800;28.4;21.4;52;908.3;32;2;8;
83687;06/04/2018;0000;23;20.2;77;909.7;0;0;9;
83687;06/04/2018;1200;23;20.2;77;911.2;14;3;8;
83687;06/04/2018;1800;26.4;20.2;55;909.2;5;3;5;
83687;07/04/2018;0000;20;18.6;87;910.6;9;2;0;
83687;07/04/2018;1200;20.4;18.6;84;913.3;5;3;8;
83687;07/04/2018;1800;29.2;21;47;911.2;36;1;2;
83687;08/04/2018;0000;22.2;18.6;69;912.3;9;2;0;
83687;08/04/2018;1200;21.4;18.8;77;915;9;3;2;
83687;08/04/2018;1800;28.4;21;50;913.6;5;2;2;
83687;09/04/2018;0000;22.2;18.6;69;913.5;9;3;0;
83687;09/04/2018;1200;21.2;18.6;77;915.6;9;3;3;
83687;09/04/2018;1800;28.2;20.4;47;913.2;5;1;4;
83687;10/04/2018;0000;22.2;18.4;68;914.3;9;2;0;
83687;10/04/2018;1200;20.2;17.6;76;916.1;9;2;5;
83687;10/04/2018;1800;28.6;20;44;914.3;32;1;3;
83687;11/04/2018;0000;21.2;17;65;915.6;14;2;0;
83687;11/04/2018;1200;19.8;16.6;71;916.2;9;3;0;
83687;11/04/2018;1800;25.8;18;44;913.8;5;2;3;
83687;12/04/2018;0000;20.8;16.2;61;915.6;9;2;0;
83687;12/04/2018;1200;19.4;17.4;81;916.2;9;1;10;
83687;12/04/2018;1800;25.2;19;54;914.9;5;2;9;
83687;13/04/2018;0000;20;18;82;916.7;9;2;10;
83687;13/04/2018;1200;21;18.8;80;917.7;9;1;1;
83687;13/04/2018;1800;27.2;20;50;915.4;9;2;8;
83687;14/04/2018;0000;22.8;18.4;64;915.8;9;1;0;
83687;14/04/2018;1200;21;19;82;918;9;2;3;
83687;14/04/2018;1800;27;20.2;52;916.3;14;2;10;
83687;15/04/2018;0000;21.8;17.6;64;918.1;9;1;10;
83687;15/04/2018;1200;21;18.2;75;918.4;14;2;6;
83687;15/04/2018;1800;26.6;19.8;52;916.4;14;2;9;
83687;16/04/2018;0000;20;18.4;86;917.2;14;1;10;
83687;16/04/2018;1200;19;17.2;82;918.2;9;2;10;
83687;16/04/2018;1800;22.2;18.2;66;916.8;14;3;10;
83687;17/04/2018;0000;18.6;15.8;74;917.3;14;4;10;
83687;17/04/2018;1200;18.6;15.4;71;918.8;14;4;8;
83687;17/04/2018;1800;24;17;48;917.7;14;4;8;
83687;18/04/2018;0000;17.8;14.4;68;919.1;9;3;0;
83687;18/04/2018;1200;18.8;15;65;920.7;14;3;7;
83687;18/04/2018;1800;25;17.2;44;917.8;5;2;5;
83687;19/04/2018;0000;19;15.4;66;918.9;9;3;0;
83687;19/04/2018;1200;15.8;14.4;86;919.6;9;3;10;
83687;19/04/2018;1800;25.8;18.6;48;916.8;36;2;7;
83687;20/04/2018;0000;18.8;16.2;75;916.9;0;0;0;
83687;20/04/2018;1200;18;16.4;84;917.4;5;2;9;
83687;20/04/2018;1800;27;18.4;41;913.7;32;2;7;
83687;21/04/2018;0000;19.2;15.8;69;914.7;9;1;5;
83687;21/04/2018;1200;18.4;17;86;915;9;2;10;
83687;21/04/2018;1800;24.8;18.6;53;912.2;5;2;7;
83687;22/04/2018;0000;19.8;17.8;81;912.9;14;2;4;
83687;22/04/2018;1200;18.8;16.4;77;915.9;9;2;10;
83687;22/04/2018;1800;23.8;17.6;52;912.8;5;2;8;
83687;23/04/2018;0000;19.6;16.2;69;915.2;9;1;0;
83687;23/04/2018;1200;19.2;16.8;77;916.7;5;3;2;
83687;23/04/2018;1800;24;18.2;56;914.8;9;2;8;
83687;24/04/2018;0000;18.6;16.6;81;916.2;14;2;0;
83687;24/04/2018;1200;17.6;16;85;917.5;9;1;10;
83687;24/04/2018;1800;26;19.4;52;914.7;0;0;7;
83687;25/04/2018;0000;20.4;16.8;69;916.4;9;1;2;
83687;25/04/2018;1200;18.2;17;88;918.4;9;1;10;
