--------------------
BDMEP - INMET
--------------------
Estação           : FORMOSO - MG (OMM: 83334)
Latitude  (graus) : -14.93
Longitude (graus) : -46.25
Altitude  (metros): 840.00
Estação Operante
Inicio de operação: 03/04/1976
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83334;19/03/2018;0000;23;21.2;85;;32;2;7;
83334;19/03/2018;1200;25.8;21.6;68;;14;1;8;
83334;19/03/2018;1800;31;22;43;;14;1;7;
83334;20/03/2018;0000;22.6;21.4;88;;0;0;6;
83334;20/03/2018;1200;25.6;22.8;77;;0;0;4;
83334;20/03/2018;1800;31.6;23;47;;0;0;5;
83334;21/03/2018;0000;23.6;21.4;81;;0;0;8;
83334;21/03/2018;1200;25.8;22.4;73;;27;3;8;
83334;21/03/2018;1800;30.4;21.4;43;;14;1;7;
83334;22/03/2018;0000;24;21.4;80;;0;0;4;
83334;22/03/2018;1200;26.4;23;74;;0;0;6;
83334;22/03/2018;1800;29.6;23.2;56;;0;0;8;
83334;23/03/2018;0000;21.8;20.6;88;;0;0;6;
83334;23/03/2018;1200;25.4;22;74;;0;0;8;
83334;23/03/2018;1800;24;22.4;88;;0;0;8;
83334;24/03/2018;0000;22;20.8;90;;0;0;8;
83334;24/03/2018;1200;21.4;20.6;92;;14;1;10;
83334;24/03/2018;1800;28;22;57;;18;2;8;
83334;25/03/2018;0000;21.4;20.4;90;;0;0;5;
83334;25/03/2018;1200;22.4;20.2;81;;9;2;10;
83334;25/03/2018;1800;26.4;24.8;87;;36;2;7;
83334;26/03/2018;0000;21.4;20.6;92;;0;0;8;
83334;26/03/2018;1200;24;19;62;;14;2;6;
83334;26/03/2018;1800;28.6;19.4;40;;0;0;5;
83334;27/03/2018;0000;22;17.6;63;;0;0;4;
83334;27/03/2018;1200;25;20;63;;9;3;5;
83334;27/03/2018;1800;29.2;20;41;;14;1;6;
83334;28/03/2018;0000;22.6;19;69;;0;0;4;
83334;28/03/2018;1200;25.2;20;60;;9;3;4;
83334;28/03/2018;1800;28.8;20.2;43;;14;2;5;
83334;29/03/2018;0000;22.4;19;72;;0;0;0;
83334;29/03/2018;1200;25.4;20.6;64;;9;3;4;
83334;29/03/2018;1800;30;21;43;;9;3;6;
83334;30/03/2018;0000;22.8;19.4;71;;14;2;0;
83334;30/03/2018;1200;26.4;21;60;;9;3;5;
83334;30/03/2018;1800;29.2;20.4;43;;14;2;5;
83334;31/03/2018;0000;23.2;19.6;70;;14;1;4;
83334;31/03/2018;1200;25.4;20.6;64;;9;2;5;
83334;31/03/2018;1800;29.4;22;50;;36;1;7;
83334;01/04/2018;0000;23.2;20.6;78;;5;2;7;
83334;01/04/2018;1200;26.8;21;57;;5;2;4;
83334;01/04/2018;1800;30.8;22;45;;0;0;6;
83334;02/04/2018;0000;25.2;21;67;;0;0;6;
83334;02/04/2018;1200;24.8;20;63;;0;0;8;
83334;02/04/2018;1800;30.4;22;46;;14;2;8;
83334;03/04/2018;0000;24;20.8;75;;0;0;5;
83334;03/04/2018;1200;27.6;21.8;58;;36;1;4;
83334;03/04/2018;1800;30.6;21.2;41;;9;2;6;
83334;04/04/2018;0000;25.2;21.6;71;;0;0;6;
83334;04/04/2018;1200;26.2;22.8;73;;18;1;8;
83334;04/04/2018;1800;29.8;22.4;51;;14;1;8;
83334;05/04/2018;0000;24;21.4;80;;0;0;5;
83334;05/04/2018;1200;27.2;22.4;65;;9;2;6;
83334;05/04/2018;1800;31.6;23;47;;0;0;8;
83334;06/04/2018;0000;25;22.2;79;;0;0;6;
83334;06/04/2018;1200;21.4;20.2;88;;14;2;8;
83334;06/04/2018;1800;27.8;22;59;;14;2;7;
83334;07/04/2018;0000;22.6;20.8;83;;0;0;8;
83334;07/04/2018;1200;25.8;21.6;68;;14;2;7;
83334;07/04/2018;1800;29.8;22;49;;0;0;7;
83334;08/04/2018;0000;22.2;20.8;87;;18;1;10;
83334;08/04/2018;1200;23;21.8;90;;0;0;10;
83334;08/04/2018;1800;23.6;21.8;84;;0;0;8;
83334;09/04/2018;0000;21.4;20.6;92;;0;0;10;
83334;09/04/2018;1200;20.8;19.6;89;;14;1;10;
83334;09/04/2018;1800;24.6;20.8;69;;14;2;8;
83334;10/04/2018;0000;20.8;19.8;91;;18;1;10;
83334;10/04/2018;1200;24.4;20;66;;9;4;7;
83334;10/04/2018;1800;24.6;20.8;69;;0;0;8;
83334;11/04/2018;0000;21.4;19.6;83;;14;2;10;
83334;11/04/2018;1200;22.4;20;80;;14;2;8;
83334;11/04/2018;1800;27;21.2;58;;14;2;8;
83334;12/04/2018;0000;21.4;19.6;83;;0;0;10;
83334;12/04/2018;1200;21.6;18.8;76;;0;0;8;
83334;12/04/2018;1800;26;19.8;55;;9;3;10;
83334;13/04/2018;0000;19.4;18.4;90;;0;0;10;
83334;13/04/2018;1200;21.4;19.6;83;;14;2;8;
83334;13/04/2018;1800;26.2;21;61;;14;3;10;
83334;14/04/2018;0000;21.8;16;52;;14;2;10;
83334;14/04/2018;1200;23.6;20;70;;14;1;7;
83334;14/04/2018;1800;26.6;21;60;;14;1;8;
83334;15/04/2018;0000;22.2;20.6;85;;14;1;8;
83334;15/04/2018;1200;23;20.2;77;;14;3;8;
83334;15/04/2018;1800;28.4;21;50;;0;0;8;
83334;16/04/2018;0000;22.6;19.8;75;;0;0;5;
83334;16/04/2018;1200;24;20;69;;14;2;6;
83334;16/04/2018;1800;28.6;20.6;47;;14;2;7;
83334;17/04/2018;0000;22.6;19.6;74;;0;0;5;
83334;17/04/2018;1200;20.4;18.2;80;;9;4;10;
83334;17/04/2018;1800;23.2;19.2;67;;0;0;10;
83334;18/04/2018;0000;20;18.4;86;;14;1;5;
83334;18/04/2018;1200;20.6;17.6;73;;9;3;8;
83334;18/04/2018;1800;24.6;19.2;58;;9;2;10;
83334;19/04/2018;0000;20.4;18.2;80;;14;1;5;
83334;19/04/2018;1200;22;18.2;68;;9;3;8;
83334;19/04/2018;1800;27.6;20.6;51;;14;3;7;
83334;20/04/2018;0000;21.2;18.8;79;;14;1;4;
83334;20/04/2018;1200;23.8;19;62;;9;2;7;
83334;20/04/2018;1800;27.6;19.8;46;;14;2;8;
83334;21/04/2018;0000;21.6;19;78;;0;0;5;
83334;21/04/2018;1200;22.8;19.4;71;;14;2;7;
83334;21/04/2018;1800;28.6;20.8;48;;0;0;6;
83334;22/04/2018;0000;21.8;19.2;77;;0;0;5;
83334;22/04/2018;1200;24.4;18.6;56;;14;2;5;
83334;22/04/2018;1800;26.8;20.4;53;;8;1;8;
83334;23/04/2018;0000;21;19;82;;0;0;5;
83334;23/04/2018;1200;24.4;19.4;62;;14;2;4;
83334;23/04/2018;1800;29.2;20.6;44;;14;2;6;
83334;24/04/2018;0000;22;18.8;73;;14;1;4;
83334;24/04/2018;1200;24;19.6;66;;9;2;5;
83334;24/04/2018;1800;29.4;20.6;42;;14;2;5;
83334;25/04/2018;0000;22;18.4;70;;14;2;2;
83334;25/04/2018;1200;23.6;19.4;65;;14;2;5;
83334;25/04/2018;1800;29.4;19.8;38;;14;2;5;
83334;26/04/2018;0000;21.8;18.2;69;;0;0;0;
83334;26/04/2018;1200;24.4;19.8;64;;14;2;4;
83334;26/04/2018;1800;26.4;19.8;52;;9;2;8;
83334;27/04/2018;0000;22.6;19.4;72;;0;0;8;
83334;27/04/2018;1200;25;19.8;61;;14;2;0;
83334;27/04/2018;1800;29.2;20;41;;14;2;7;
83334;28/04/2018;0000;23.4;19.4;68;;14;2;8;
83334;28/04/2018;1200;25.4;19.8;58;;14;3;2;
83334;28/04/2018;1800;30.4;20.6;39;;14;2;6;
83334;29/04/2018;0000;22.8;18.8;67;;14;1;5;
