data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,notif_accum_year
2018-12-02,201849,0.0,0,0,0,0.0,0.0,0,1,3109600020184918031,2019-05-15,nan
2018-12-09,201850,0.0,0,0,0,0.0,0.0,0,1,3109600020185018031,2019-05-15,nan
2018-12-16,201851,0.0,0,0,0,0.0,0.0,0,1,3109600020185118031,2019-05-15,nan
2018-12-23,201852,0.0,0,0,0,0.0,0.0,0,1,3109600020185218031,2019-05-15,nan
2018-12-30,201901,0.0,0,0,0,0.0,0.0,0,1,3109600020190118031,2019-05-15,nan
2019-01-06,201902,0.0,0,0,0,0.0,0.0,0,1,3109600020190218031,2019-05-15,nan
2019-01-13,201903,0.0,0,0,0,0.0,0.0,0,1,3109600020190318031,2019-05-15,nan
2019-01-20,201904,1.0,1,1,1,0.944159,26.9107,0,1,3109600020190418031,2019-05-15,nan
2019-01-27,201905,0.0,0,0,0,0.0,0.0,0,1,3109600020190518031,2019-05-15,nan
2019-02-03,201906,1.0,1,1,1,0.749838,26.9107,0,1,3109600020190618031,2019-05-15,nan
2019-02-10,201907,1.0,1,1,1,0.681719,26.9107,0,1,3109600020190718031,2019-05-15,nan
2019-02-17,201908,0.0,0,0,0,0.0,0.0,0,1,3109600020190818031,2019-05-15,nan
2019-02-24,201909,0.0,0,0,0,0.0,0.0,0,1,3109600020190918031,2019-05-15,nan
2019-03-03,201910,0.0,0,0,0,0.0,0.0,0,1,3109600020191018031,2019-05-15,nan
2019-03-10,201911,0.0,0,0,0,0.0,0.0,0,1,3109600020191118031,2019-05-15,nan
2019-03-17,201912,3.0,3,3,3,0.9773790000000001,80.732,0,1,3109600020191218031,2019-05-15,nan
2019-03-24,201913,2.0,2,2,2,0.784637,53.8213,0,1,3109600020191318031,2019-05-15,nan
2019-03-31,201914,3.0,3,3,3,0.7429,80.732,0,1,3109600020191418031,2019-05-15,nan
2019-04-07,201915,4.0,4,4,4,0.75085,107.64299999999999,0,1,3109600020191518031,2019-05-15,nan
2019-04-14,201916,6.0,6,7,6,0.8402,161.464,0,1,3109600020191618031,2019-05-15,nan
2019-04-21,201917,8.0,7,9,7,0.8633540000000001,215.285,0,1,3109600020191718031,2019-05-15,nan
2019-04-28,201918,6.0,5,7,5,0.5493279999999999,161.464,0,1,3109600020191818031,2019-05-15,nan
2019-05-05,201919,2.0,2,3,2,0.0616996,53.8213,0,1,3109600020191918031,2019-05-15,nan
